Name,is_binder,score
A71EV2A-x3706a,1,8.01862
A71EV2A-x3747,0,7.52914
A71EV2A-x3748,0,8.24348
A71EV2A-x3749,0,8.09484
A71EV2A-x3750,0,7.83371
A71EV2A-x3751,0,7.58754
A71EV2A-x3752,0,7.76372
A71EV2A-x3753,0,7.56163
A71EV2A-x3754,0,7.51711
A71EV2A-x3756,0,7.27227
A71EV2A-x3757,0,7.61513
A71EV2A-x3758,0,7.90246
A71EV2A-x3759,0,8.70831
A71EV2A-x3760,0,6.86227
A71EV2A-x3762,0,7.20197
A71EV2A-x3763,0,7.52144
A71EV2A-x3764,0,8.09231
A71EV2A-x3765,0,7.84455
A71EV2A-x3766,0,8.13815
A71EV2A-x3767,0,7.62031
A71EV2A-x3768,0,7.8808
A71EV2A-x3769,0,8.01282
A71EV2A-x3770,0,7.98793
A71EV2A-x3771,0,7.8416
A71EV2A-x3772,0,8.5537
A71EV2A-x3773,0,8.23914
A71EV2A-x3774,0,7.34827
A71EV2A-x3775,0,7.76364
A71EV2A-x3776,0,7.65693
A71EV2A-x3777,0,7.76493
A71EV2A-x3778,0,8.21961
A71EV2A-x3779,0,7.26022
A71EV2A-x3781,0,8.37399
A71EV2A-x3783,0,7.54057
A71EV2A-x3784,0,7.70459
A71EV2A-x3785,0,7.49771
A71EV2A-x3788,0,7.42962
A71EV2A-x3789,0,8.02673
A71EV2A-x3790,0,7.44738
A71EV2A-x3791,0,7.102
A71EV2A-x3792,0,7.69688
A71EV2A-x3793,0,8.12417
A71EV2A-x3794,0,10.17992
A71EV2A-x3795,0,7.65438
A71EV2A-x3796,0,8.07122
A71EV2A-x3797,0,8.10558
A71EV2A-x3798,0,7.39695
A71EV2A-x3801,0,7.7924
A71EV2A-x3802,0,9.0202
A71EV2A-x3803,0,8.25514
A71EV2A-x3804,0,6.02984
A71EV2A-x3805,0,8.15391
A71EV2A-x3806,0,8.41466
A71EV2A-x3807,0,8.47688
A71EV2A-x3810,0,8.68768
A71EV2A-x3811,0,8.32176
A71EV2A-x3812,0,7.99333
A71EV2A-x3813,0,6.90164
A71EV2A-x3814,0,8.26694
A71EV2A-x3815,0,6.84024
A71EV2A-x3816,0,7.14887
A71EV2A-x3817,0,8.10118
A71EV2A-x3818,0,7.76305
A71EV2A-x3820,0,8.63226
A71EV2A-x3821,0,8.40121
A71EV2A-x3822,0,9.36026
A71EV2A-x3823,0,9.03887
A71EV2A-x3824,0,6.53698
A71EV2A-x3825,0,7.34
A71EV2A-x3826,0,7.32227
A71EV2A-x3827,0,11.4406
A71EV2A-x3829,0,7.04106
A71EV2A-x3830,0,8.05885
A71EV2A-x3832,0,6.94398
A71EV2A-x3833,0,8.08535
A71EV2A-x3834,0,9.28843
A71EV2A-x3835,0,8.23835
A71EV2A-x3836,0,8.7163
A71EV2A-x3837,0,8.14404
A71EV2A-x3838,0,5.86009
A71EV2A-x3839,0,8.15364
A71EV2A-x3840,0,5.92642
A71EV2A-x3841,0,8.66898
A71EV2A-x3842,0,7.72973
A71EV2A-x3843,0,6.96791
A71EV2A-x3844,0,8.64161
A71EV2A-x3849a,1,6.87606
A71EV2A-x3858a,1,7.04593
A71EV2A-x3862a,1,6.94509
A71EV2A-x3867a,1,7.93517
A71EV2A-x3868a,1,6.79408
A71EV2A-x3883a,1,6.78993
A71EV2A-x3884a,1,7.96149
A71EV2A-x3890a,1,7.36915
A71EV2A-x3897a,1,6.88885
A71EV2A-x3901a,1,6.69513
A71EV2A-x3908a,1,8.37972
A71EV2A-x3936a,1,6.86209
A71EV2A-x3937a,1,7.15411
A71EV2A-x3939a,1,7.80099
A71EV2A-x3940a,1,7.5195
A71EV2A-x3942a,1,7.25117
A71EV2A-x3944a,1,8.19607
A71EV2A-x3954a,1,7.55181
A71EV2A-x3956a,1,6.73395
A71EV2A-x3963a,1,7.3144
A71EV2A-x3968a,1,7.66268
A71EV2A-x3975a,1,7.41394
A71EV2A-x3981a,1,8.23404
A71EV2A-x3982a,1,8.06257
A71EV2A-x3986a,1,7.57002
A71EV2A-x3989a,1,7.56191
A71EV2A-x3990a,1,7.04641
A71EV2A-x3992a,1,7.17525
A71EV2A-x3993a,1,7.97719
A71EV2A-x4012a,1,7.35985
A71EV2A-x4017a,1,7.90834
A71EV2A-x4018a,1,7.04338
A71EV2A-x4020a,1,7.35277
A71EV2A-x4028a,1,7.7832
A71EV2A-x4031a,1,6.88367
A71EV2A-x4035a,1,7.39434
A71EV2A-x4082,0,8.491
A71EV2A-x4088,0,7.59261
A71EV2A-x4091,0,7.51302
A71EV2A-x4105,0,7.34341
A71EV2A-x4106,0,7.50877
A71EV2A-x4108,0,8.09294
A71EV2A-x4109,0,7.38436
A71EV2A-x4112,0,8.68387
A71EV2A-x4113,0,7.09986
A71EV2A-x4118,0,8.18261
A71EV2A-x4126,0,6.94941
A71EV2A-x4133,0,8.51703
A71EV2A-x4134,0,7.31837
A71EV2A-x4141,0,9.08117
A71EV2A-x4142,0,8.03649
A71EV2A-x4149,0,8.34323
A71EV2A-x4154,0,7.24436
A71EV2A-x4162,0,7.26411
A71EV2A-x4166,0,8.15685
A71EV2A-x4168,0,8.39923
A71EV2A-x4174,0,6.96676
A71EV2A-x4202a,1,7.85216
A71EV2A-x4203a,1,6.99844
A71EV2A-x4207a,1,7.05135
A71EV2A-x4214a,1,6.83281
A71EV2A-x4237a,1,8.34046
A71EV2A-x4239a,1,7.88211
A71EV2A-x4254a,1,7.52992
A71EV2A-x4260a,1,7.82859
A71EV2A-x4283a,1,6.8013
A71EV2A-x4290a,1,6.93578
A71EV2A-x4291a,1,7.19095
A71EV2A-x4292a,1,7.47005
A71EV2A-x4295a,1,6.7817
A71EV2A-x4298a,1,7.45825
A71EV2A-x4303a,1,8.25245
A71EV2A-x4304a,1,7.5585
A71EV2A-x4305a,1,7.48187
A71EV2A-x4306a,1,8.11547
A71EV2A-x4308a,1,7.4472
A71EV2A-x4309a,1,7.87072
A71EV2A-x4310a,1,7.78957
A71EV2A-x4311a,1,7.3895
A71EV2A-x4312a,1,7.13851
A71EV2A-x4313a,1,7.31407
A71EV2A-x4315a,1,6.50707
A71EV2A-x4316a,1,6.72918
A71EV2A-x4317a,1,7.25373
A71EV2A-x4319a,1,7.484
A71EV2A-x4320a,1,8.31662
A71EV2A-x4321a,1,7.08057
A71EV2A-x4322a,1,7.99351
A71EV2A-x4324a,1,7.33894
A71EV2A-x4331a,1,7.37195
A71EV2A-x4333a,1,6.98552
A71EV2A-x4334a,1,6.80824
A71EV2A-x4336a,1,7.17746
A71EV2A-x4341a,1,7.61518
A71EV2A-x4342a,1,7.82012
A71EV2A-x4343a,1,7.20816
A71EV2A-x4344a,1,7.78147
A71EV2A-x4346a,1,7.43378
A71EV2A-x4350a,1,7.03319
A71EV2A-x4351a,1,7.67954
A71EV2A-x4365a,1,7.59554
A71EV2A-x4368a,1,7.1438
A71EV2A-x4372a,1,7.24405
A71EV2A-x4373a,1,7.51009
A71EV2A-x4374a,1,7.32606
A71EV2A-x4380a,1,7.55719
A71EV2A-x4381a,1,8.31787
A71EV2A-x4386a,1,7.19434
A71EV2A-x4388a,1,7.41574
A71EV2A-x4390a,1,7.04971
A71EV2A-x4402a,1,7.18902
A71EV2A-x4403a,1,7.47103
A71EV2A-x4406a,1,7.40445
A71EV2A-x4409a,1,7.70388
A71EV2A-x4415a,1,7.23645
A71EV2A-x4416a,1,8.30075
A71EV2A-x4418a,1,6.74521
A71EV2A-x4420a,1,7.021
A71EV2A-x4421a,1,6.74663
A71EV2A-x4423a,1,6.7758
A71EV2A-x4426a,1,6.07007
A71EV2A-x4429a,1,8.13544
A71EV2A-x4431a,1,7.23429
A71EV2A-x4445a,1,7.46381
A71EV2A-x4447a,1,8.20072
A71EV2A-x4449a,1,7.61738
A71EV2A-x4451a,1,7.53439
A71EV2A-x4456a,1,7.89223
A71EV2A-x4461a,1,6.99374
A71EV2A-x4463a,1,7.37809
A71EV2A-x4464a,1,6.97924
A71EV2A-x4467a,1,7.49223
A71EV2A-x4472a,1,7.44742
A71EV2A-x4476a,1,6.66735
A71EV2A-x4490a,1,7.29413
A71EV2A-x4494a,1,7.85784
A71EV2A-x4496a,1,7.85731
A71EV2A-x4509a,1,7.23053
A71EV2A-x4510a,1,7.47748
A71EV2A-x4514a,1,7.45523
A71EV2A-x4516a,1,7.66593
A71EV2A-x4519a,1,7.72546
A71EV2A-x4524a,1,7.31799
A71EV2A-x4528a,1,8.42564
A71EV2A-x4537a,1,7.28612
A71EV2A-x4538a,1,7.83881
A71EV2A-x4540a,1,7.43994
A71EV2A-x4544a,1,7.14223
A71EV2A-x4547a,1,6.92275
A71EV2A-x4554a,1,7.05271
A71EV2A-x4559a,1,7.98346
A71EV2A-x4583a,1,7.79312
A71EV2A-x4596a,1,7.34257
A71EV2A-x4606a,1,7.58949
A71EV2A-x4608a,1,7.75756
A71EV2A-x4611a,1,7.57315
A71EV2A-x4644a,1,7.81592
A71EV2A-x4650a,1,7.66928
A71EV2A-x4654a,1,8.85853
A71EV2A-x4656a,1,7.55459
A71EV2A-x4661a,1,7.36247
A71EV2A-x4669a,1,8.20836
A71EV2A-x4670a,1,6.98916
A71EV2A-x4673a,1,7.73883
A71EV2A-x4674a,1,8.44544
A71EV2A-x4675a,1,7.69534
A71EV2A-x4684a,1,7.21323
A71EV2A-x4689a,1,6.74512
A71EV2A-x4694a,1,6.68015
A71EV2A-x4695a,1,6.71197
A71EV2A-x4703a,1,6.8126
A71EV2A-x4710a,1,6.75892
A71EV2A-x4711a,1,6.90539
A71EV2A-x4712a,1,6.62422
A71EV2A-x4724a,1,7.47664
A71EV2A-x4727a,1,7.25388
A71EV2A-x4735a,1,7.30463
A71EV2A-x4739a,1,6.7397
A71EV2A-x4742a,1,7.80022
A71EV2A-x4745a,1,7.58142
A71EV2A-x4746a,1,6.6146
A71EV2A-x4748a,1,7.00425
A71EV2A-x4751a,1,6.81454
A71EV2A-x4752a,1,8.26115
A71EV2A-x4753a,1,7.18226
A71EV2A-x4771a,1,7.97899
A71EV2A-x4774a,1,6.69441
A71EV2A-x4777a,1,7.59164
A71EV2A-x4778a,1,7.70442
A71EV2A-x4791a,1,7.35995
A71EV2A-x4806a,1,7.61086
A71EV2A-x4809a,1,7.06334
A71EV2A-x4812a,1,6.60721
A71EV2A-x4824a,1,7.00078
A71EV2A-x4826a,1,6.60727
A71EV2A-x4827a,1,6.7392
A71EV2A-x4829a,1,7.17499
A71EV2A-x4836a,1,8.1449
A71EV2A-x4839a,1,5.74015
A71EV2A-x4840a,1,7.52699
A71EV2A-x4843a,1,7.49786
A71EV2A-x4845a,1,7.42297
A71EV2A-x4846a,1,6.73772
A71EV2A-x4847a,1,7.2652
A71EV2A-x4851a,1,7.56995
A71EV2A-x4855a,1,6.80152
A71EV2A-x4856a,1,6.9945
A71EV2A-x4877a,1,7.36504
A71EV2A-x4880a,1,7.39199
A71EV2A-x4882a,1,7.87558
A71EV2A-x4883a,1,6.80955
A71EV2A-x4885a,1,7.37362
A71EV2A-x4894a,1,6.80679
A71EV2A-x4895a,1,7.28952
A71EV2A-x4899a,1,7.23714
A71EV2A-x4908a,1,7.83994
A71EV2A-x4914a,1,6.61065
A71EV2A-x4918a,1,6.75342
A71EV2A-x4926a,1,7.7791
A71EV2A-x4934a,1,7.88224
A71EV2A-x4935a,1,6.65054
A71EV2A-x4943a,1,7.82816
A71EV2A-x4947a,1,7.85293
A71EV2A-x4949a,1,7.8858
A71EV2A-x4959a,1,7.60848
A71EV2A-x4963a,1,7.07762
A71EV2A-x4967a,1,8.29782
A71EV2A-x4974a,1,5.89761
A71EV2A-x4977a,1,8.18035
A71EV2A-x4979a,1,7.10633
A71EV2A-x4986a,1,8.62479
A71EV2A-x4992a,1,7.00849
A71EV2A-x4994a,1,6.69155
A71EV2A-x5015a,1,6.9915
A71EV2A-x5016a,1,6.77337
A71EV2A-x5022a,1,8.44718
A71EV2A-x5028a,1,7.04959
A71EV2A-x5036a,1,7.05136
A71EV2A-x5039a,1,6.68503
A71EV2A-x5052a,1,7.55294
A71EV2A-x5065a,1,6.63147
A71EV2A-x5073a,1,7.62096
A71EV2A-x5079a,1,6.95671
A71EV2A-x5081a,1,7.0026
A71EV2A-x5082a,1,7.15121
A71EV2A-x5090a,1,6.97229
A71EV2A-x5091a,1,7.29084
A71EV2A-x5104a,1,7.22276
A71EV2A-x5106a,1,6.23781
A71EV2A-x5151a,1,7.43886
A71EV2A-x5171a,1,7.51439
A71EV2A-x5177a,1,7.10119
A71EV2A-x5182a,1,6.92385
A71EV2A-x5203a,1,7.36521
A71EV2A-x5210a,1,7.69296
A71EV2A-x5212a,1,6.89739
A71EV2A-x5213a,1,7.115
A71EV2A-x5219a,1,6.93102
A71EV2A-x5221a,1,7.08889
A71EV2A-x5222a,1,7.89459
A71EV2A-x5226a,1,7.81447
A71EV2A-x5231a,1,6.91689
A71EV2A-x5247a,1,6.87578
A71EV2A-x5249a,1,8.05974
A71EV2A-x5255a,1,6.43237
A71EV2A-x5261a,1,7.96371
A71EV2A-x5262a,1,5.51395
A71EV2A-x5276a,1,7.04716
A71EV2A-x5277a,1,8.22421
A71EV2A-x5278a,1,7.35964
A71EV2A-x5283a,1,8.0017
A71EV2A-x5288a,1,7.33372
A71EV2A-x5289a,1,7.35932
A71EV2A-x5317a,1,7.76689
A71EV2A-x5339a,1,6.51744
A71EV2A-x5359a,1,7.26009
A71EV2A-x5366a,1,7.44595
A71EV2A-x5381a,1,7.60493
A71EV2A-x5383a,1,7.51043
A71EV2A-x5387a,1,6.97748
A71EV2A-x5388a,1,6.02869
A71EV2A-x5389a,1,7.62433
A71EV2A-x5393a,1,7.3264
A71EV2A-x5394a,1,6.89707
A71EV2A-x5398a,1,6.32219
A71EV2A-x5402a,1,7.19224
A71EV2A-x5403a,1,7.55277
A71EV2A-x5409a,1,8.14387
A71EV2A-x5427a,1,7.12981
A71EV2A-x5431a,1,6.99012
A71EV2A-x5448a,1,6.80118
A71EV2A-x5449a,1,7.73701
A71EV2A-x5452a,1,7.66226
A71EV2A-x5460a,1,7.82753
A71EV2A-x5461a,1,6.89907
A71EV2A-x5462a,1,8.11138
A71EV2A-x5466a,1,7.78225
A71EV2A-x5475a,1,7.93796
A71EV2A-x5479a,1,8.41732
A71EV2A-x5482a,1,7.21553
A71EV2A-x5488a,1,6.88291
A71EV2A-x5489a,1,7.13969
A71EV2A-x5494a,1,6.28947
A71EV2A-x5497a,1,7.21243
A71EV2A-x5509a,1,8.54781
A71EV2A-x5512a,1,8.00096
A71EV2A-x5525a,1,8.22442
A71EV2A-x5526a,1,8.39424
A71EV2A-x5533a,1,7.15925
A71EV2A-x5539a,1,6.85828
A71EV2A-x5544a,1,7.45631
A71EV2A-x5550a,1,7.1417
A71EV2A-x5556a,1,7.11477
A71EV2A-x5559a,1,7.21692
A71EV2A-x5570a,1,7.32563
A71EV2A-x5572a,1,7.91058
A71EV2A-x5576a,1,8.46048
A71EV2A-x5581a,1,6.61397
A71EV2A-x5584a,1,8.4313
A71EV2A-x5594a,1,6.91247
A71EV2A-x5598a,1,8.48078
A71EV2A-x5599a,1,8.32229
A71EV2A-x5604a,1,7.94986
A71EV2A-x5635a,1,7.54113
A71EV2A-x5665a,1,7.80565
A71EV2A-x5666a,1,7.59139
A71EV2A-x5673a,1,7.51564
A71EV2A-x5676a,1,6.95066
A71EV2A-x5687a,1,7.8923
A71EV2A-x5699a,1,7.66019
A71EV2A-x5705a,1,7.30319
A71EV2A-x5721a,1,6.26388
A71EV2A-x5727a,1,5.86594
A71EV2A-x5728a,1,8.0696
A71EV2A-x5744a,1,7.66371
A71EV2A-x5747a,1,7.00552
A71EV2A-x5753a,1,7.42518
A71EV2A-x5758a,1,6.84408
A71EV2A-x5764a,1,8.12672
A71EV2A-x5766a,1,5.74479
A71EV2A-x5777a,1,5.95668
A71EV2A-x5779a,1,6.95336
A71EV2A-x5788a,1,7.27621
A71EV2A-x5793a,1,7.35121
A71EV2A-x5798a,1,8.17867
A71EV2A-x5802a,1,7.45544
A71EV2A-x5808a,1,8.00716
A71EV2A-x5819a,1,6.6681
A71EV2A-x5822a,1,7.1588
A71EV2A-x5824a,1,7.94785
A71EV2A-x5830a,1,6.1504
A71EV2A-x5833a,1,7.55631
A71EV2A-x5836a,1,7.49256
A71EV2A-x5850a,1,7.76028
A71EV2A-x5854a,1,6.93062
A71EV2A-x5857a,1,8.41542
A71EV2A-x5864a,1,8.59282
A71EV2A-x5868a,1,8.0229
A71EV2A-x5877a,1,8.33601
A71EV2A-x5879a,1,8.48746
A71EV2A-x5884a,1,7.63282
A71EV2A-x5891a,1,7.02727
A71EV2A-x5894a,1,6.59757
A71EV2A-x5898a,1,6.09698
A71EV2A-x5949a,1,6.9328
A71EV2A-x5992a,1,6.86195
A71EV2A-x5995a,1,7.70885
A71EV2A-x6021a,1,6.93855
A71EV2A-x6025a,1,8.78946
A71EV2A-x6027a,1,7.08259
A71EV2A-x6028a,1,8.27746
A71EV2A-x6032a,1,8.93162
A71EV2A-x6035a,1,9.38049
A71EV2A-x6714a,1,8.31501
A71EV2A-x6726a,1,7.19856
A71EV2A-x6730a,1,8.24258
A71EV2A-x6736a,1,8.53824
A71EV2A-x6738a,1,7.6762
A71EV2A-x6739a,1,9.2645
A71EV2A-x6746a,1,6.88866
A71EV2A-x6769a,1,8.15272
A71EV2A-x6776a,1,6.93166
A71EV2A-x6778a,1,9.03544
A71EV2A-x6791a,1,8.07582
A71EV2A-x6794a,1,7.59894
A71EV2A-x6797a,1,6.36735
A71EV2A-x6802a,1,8.00075
A71EV2A-x6808a,1,8.16007
A71EV2A-x6816a,1,7.3663
A71EV2A-x6818a,1,7.28833
A71EV2A-x6819a,1,7.71908
A71EV2A-x6821a,1,7.42041
A71EV2A-x6827a,1,8.4348
A71EV2A-x6832a,1,7.69687
A71EV2A-x6838a,1,7.36963
A71EV2A-x6841a,1,7.05842
A71EV2A-x6844a,1,6.89354
A71EV2A-x6847a,1,6.87503
A71EV2A-x6851a,1,7.40107
A71EV2A-x6853a,1,6.65291
A71EV2A-x6856a,1,7.73143
A71EV2A-x6895a,1,7.99467
A71EV2A-x6914a,1,7.36339
A71EV2A-x6920a,1,7.41828
A71EV2A-x6925a,1,8.12388
A71EV2A-x6932a,1,6.92381
A71EV2A-x6934a,1,6.61759
A71EV2A-x6938a,1,8.51738
A71EV2A-x6944a,1,6.8915
A71EV2A-x6945a,1,7.57105
A71EV2A-x6948a,1,8.91995
A71EV2A-x6955a,1,8.27726
A71EV2A-x6973a,1,7.16919
A71EV2A-x6980a,1,6.50525
A71EV2A-x6991a,1,6.93727
A71EV2A-x7002a,1,8.24634
A71EV2A-x7008a,1,7.69415
A71EV2A-x7011a,1,7.0322
A71EV2A-x7015a,1,7.81949
A71EV2A-x7018a,1,7.28314
A71EV2A-x7021a,1,8.02895
A71EV2A-x7024a,1,7.86197
A71EV2A-x7025a,1,7.76405
A71EV2A-x7026a,1,7.29198
A71EV2A-x7031a,1,7.91537
A71EV2A-x7032a,1,8.76523
A71EV2A-x7035a,1,7.09854
A71EV2A-x7038a,1,6.76382
A71EV2A-x7043a,1,8.17549
A71EV2A-x7044a,1,8.42454
A71EV2A-x7046a,1,8.89249
A71EV2A-x7050a,1,7.91224
A71EV2A-x7056a,1,7.873
A71EV2A-x7070a,1,8.03325
A71EV2A-x7071a,1,7.49736
A71EV2A-x7093a,1,7.36953
A71EV2A-x7095a,1,8.259
A71EV2A-x7096a,1,8.0319
A71EV2A-x7101a,1,7.99008
A71EV2A-x7127a,1,7.31266
A71EV2A-x7130a,1,8.09388
A71EV2A-x7132a,1,7.80192
A71EV2A-x7135a,1,7.24056
A71EV2A-x7147a,1,7.07428
A71EV2A-x7151a,1,9.26298
A71EV2A-x7154a,1,8.39804
A71EV2A-x7161a,1,7.19319
A71EV2A-x7167a,1,7.70903
A71EV2A-x7169a,1,7.5433
A71EV2A-x7170a,1,8.11285
A71EV2A-x7172a,1,7.17321
A71EV2A-x7175a,1,7.17603
A71EV2A-x7176a,1,8.23705
A71EV2A-x7184a,1,8.47123
A71EV2A-x7190a,1,7.89293
A71EV2A-x7238a,1,7.46221
A71EV2A-x7246a,1,7.84623
A71EV2A-x7247a,1,8.08835
A71EV2A-x7250a,1,7.57367
A71EV2A-x7251a,1,7.44273
A71EV2A-x7254a,1,7.41676
A71EV2A-x7256a,1,8.05619
A71EV2A-x7257a,1,7.56559
A71EV2A-x7259a,1,7.31769
A71EV2A-x7260a,1,7.78829
A71EV2A-x7261a,1,8.0469
A71EV2A-x7263a,1,8.98151
A71EV2A-x7284a,1,7.94532
A71EV2A-x7287a,1,7.81335
A71EV2A-x7297a,1,7.83276
A71EV2A-x7301a,1,8.33458
A71EV2A-x7307a,1,8.86692
A71EV2A-x7309a,1,7.19262
A71EV2A-x7316a,1,7.39942
A71EV2A-x7317a,1,7.55269
A71EV2A-x7318a,1,8.91571
A71EV2A-x7321a,1,6.05679
A71EV2A-x7323a,1,7.94503
A71EV2A-x7333a,1,7.15916
A71EV2A-x7334a,1,7.83381
A71EV2A-x7338a,1,7.36466
A71EV2A-x7339a,1,7.83821
A71EV2A-x7350a,1,8.67381
A71EV2A-x7353a,1,7.20731
A71EV2A-x7359a,1,6.3326
A71EV2A-x7368a,1,8.15612
A71EV2A-x7369a,1,8.8297
A71EV2A-x7379a,1,8.47329
A71EV2A-x7410a,1,8.40663
A71EV2A-x7420a,1,7.76517
A71EV2A-x7424a,1,7.60128
A71EV2A-x7427a,1,7.15128
A71EV2A-x7430a,1,7.2566
A71EV2A-x7432a,1,6.71492
A71EV2A-x7433a,1,8.41734
A71EV2A-x7436a,1,7.96607
A71EV2A-x7442a,1,8.08687
A71EV2A-x7445a,1,8.82562
A71EV2A-x7446a,1,7.89154
A71EV2A-x7448a,1,7.34149
A71EV2A-x7459a,1,7.31919
A71EV2A-x7461a,1,8.38257
A71EV2A-x7465a,1,8.12476
A71EV2A-x7475a,1,7.5032
A71EV2A-x7491a,1,7.58622
A71EV2A-x7501a,1,7.42968
A71EV2A-x7510a,1,7.19781
A71EV2A-x7515a,1,7.4767
A71EV2A-x7533a,1,7.59072
A71EV2A-x7545a,1,6.66735
A71EV2A-x7558a,1,7.4334
A71EV2A-x7560a,1,6.91879
A71EV2A-x7570a,1,7.63104
A71EV2A-x7576a,1,8.89489
A71EV2A-x7580a,1,6.98933
A71EV2A-x7589a,1,7.31405
A71EV2A-x7597a,1,8.21288
A71EV2A-x7608a,1,7.72106
A71EV2A-x7613a,1,6.53133
A71EV2A-x7622a,1,7.2581
A71EV2A-x7631a,1,7.0329
ASAP-0004433-002,0,7.06451
ASAP-0016595-001,0,7.49051
ASAP-0016596-001,0,7.78657
ASAP-0016598-001,0,6.37754
ASAP-0016599-001,0,5.96491
ASAP-0016601-001,0,6.47286
ASAP-0016602-001,0,6.73064
ASAP-0016604-001,0,5.72301
ASAP-0016607-001,0,7.96307
ASAP-0016608-001,0,7.75166
ASAP-0016610-001,0,6.22307
ASAP-0016611-001,0,7.52161
ASAP-0016612-001,0,6.74372
ASAP-0016613-001,0,6.0146
ASAP-0016614-001,0,6.37884
ASAP-0016615-001,0,7.24137
ASAP-0016617-001,0,6.57805
ASAP-0016619-001,0,6.92541
ASAP-0016621-001,0,7.39566
ASAP-0016622-001,0,6.39979
ASAP-0016623-001,0,8.16604
ASAP-0016624-001,0,5.76786
ASAP-0016625-001,0,6.94987
ASAP-0016626-001,0,5.53524
ASAP-0016627-001,0,6.48442
ASAP-0016629-001,0,6.31147
ASAP-0016675-001,0,7.00854
ASAP-0016676-001,0,7.64121
ASAP-0016679-001,0,5.87238
ASAP-0016682-001,0,6.52519
ASAP-0016683-001,0,5.88646
ASAP-0016687-001,0,7.65338
ASAP-0016690-001,0,6.78227
ASAP-0016692-001,0,6.47119
ASAP-0016694-001,0,7.74383
ASAP-0016695-001,0,8.38837
ASAP-0016696-001,0,6.63935
ASAP-0016697-001,0,7.73268
ASAP-0016698-001,0,7.95547
ASAP-0016699-001,0,5.68022
ASAP-0016700-001,0,5.45479
ASAP-0016703-001,0,7.36605
ASAP-0016704-001,0,6.80222
ASAP-0016708-001,0,8.13723
ASAP-0016710-001,0,6.00376
ASAP-0016711-001,0,7.87362
ASAP-0016712-001,0,8.42041
ASAP-0016713-001,0,6.52463
ASAP-0016714-001,0,5.96594
ASAP-0016715-001,0,8.27621
ASAP-0016716-001,0,7.98437
ASAP-0016717-001,0,5.9964
ASAP-0016718-001,0,5.03484
ASAP-0016722-001,0,6.56907
ASAP-0016723-001,0,6.31915
ASAP-0016724-001,0,6.27393
ASAP-0016728-001,0,6.15006
ASAP-0016730-001,0,6.58414
ASAP-0016731-001,0,8.29594
ASAP-0016732-001,0,6.99755
ASAP-0016738-001,0,7.17939
ASAP-0016739-001,0,7.35775
ASAP-0016740-001,0,6.10492
ASAP-0016741-001,0,5.79121
ASAP-0016743-001,0,5.84996
ASAP-0016744-001,0,6.40475
ASAP-0016746-001,0,7.71143
ASAP-0016946-001,0,6.18056
ASAP-0023319,0,6.35423
ASAP-0027674-001,0,6.77263
ASAP-0027879,0,8.39512
ASAP-0027880,0,9.42047
ASAP-0027881,0,7.30667
