Name,is_binder,score
A71EV2A-x3838,0,313.401
A71EV2A-x3839,0,355.486
A71EV2A-x3840,0,412.331
A71EV2A-x3841,0,390.487
A71EV2A-x3842,0,320.396
A71EV2A-x3843,0,375.432
A71EV2A-x3844,0,365.408
A71EV2A-x3849a,1,277.324
A71EV2A-x3858a,1,310.781
A71EV2A-x3862a,1,306.362
A71EV2A-x3867a,1,268.316
A71EV2A-x3868a,1,291.351
A71EV2A-x3883a,1,306.362
A71EV2A-x3884a,1,391.468
A71EV2A-x3890a,1,291.351
A71EV2A-x3897a,1,277.324
A71EV2A-x3901a,1,277.324
A71EV2A-x3908a,1,386.496
A71EV2A-x3936a,1,284.356
A71EV2A-x3937a,1,277.324
A71EV2A-x3939a,1,290.363
A71EV2A-x3940a,1,310.781
A71EV2A-x3942a,1,310.781
A71EV2A-x3944a,1,371.481
A71EV2A-x3954a,1,303.362
A71EV2A-x3956a,1,262.309
A71EV2A-x3963a,1,262.313
A71EV2A-x3968a,1,344.455
A71EV2A-x3975a,1,329.444
A71EV2A-x3981a,1,350.462
A71EV2A-x3982a,1,322.408
A71EV2A-x3986a,1,354.475
A71EV2A-x3989a,1,334.725
A71EV2A-x3990a,1,330.306
A71EV2A-x3992a,1,297.742
A71EV2A-x3993a,1,393.871
A71EV2A-x4012a,1,277.324
A71EV2A-x4017a,1,301.35
A71EV2A-x4018a,1,290.363
A71EV2A-x4020a,1,260.337
A71EV2A-x4028a,1,344.333
A71EV2A-x4031a,1,278.312
A71EV2A-x4035a,1,311.769
A71EV2A-x4082,0,318.38
A71EV2A-x4088,0,337.326
A71EV2A-x4091,0,349.419
A71EV2A-x4105,0,329.787
A71EV2A-x4106,0,319.408
A71EV2A-x4108,0,355.441
A71EV2A-x4109,0,325.368
A71EV2A-x4112,0,315.376
A71EV2A-x4113,0,309.369
A71EV2A-x4118,0,297.314
A71EV2A-x4126,0,323.396
A71EV2A-x4133,0,362.433
A71EV2A-x4134,0,360.421
A71EV2A-x4141,0,360.417
A71EV2A-x4142,0,311.307
A71EV2A-x4149,0,354.414
A71EV2A-x4154,0,342.443
A71EV2A-x4162,0,348.406
A71EV2A-x4166,0,369.469
A71EV2A-x4168,0,347.462
A71EV2A-x4174,0,314.433
A71EV2A-x4202a,1,351.244
A71EV2A-x4203a,1,310.781
A71EV2A-x4207a,1,333.388
A71EV2A-x4214a,1,298.364
A71EV2A-x4237a,1,354.425
A71EV2A-x4239a,1,336.819
A71EV2A-x4254a,1,292.766
A71EV2A-x4260a,1,322.792
A71EV2A-x4283a,1,277.324
A71EV2A-x4290a,1,371.3
A71EV2A-x4291a,1,291.351
A71EV2A-x4292a,1,315.295
A71EV2A-x4295a,1,278.308
A71EV2A-x4298a,1,278.312
A71EV2A-x4303a,1,355.416
A71EV2A-x4304a,1,370.431
A71EV2A-x4305a,1,305.378
A71EV2A-x4306a,1,345.321
A71EV2A-x4308a,1,325.752
A71EV2A-x4309a,1,369.443
A71EV2A-x4310a,1,345.321
A71EV2A-x4311a,1,303.406
A71EV2A-x4312a,1,260.293
A71EV2A-x4313a,1,276.336
A71EV2A-x4315a,1,276.292
A71EV2A-x4316a,1,288.347
A71EV2A-x4317a,1,288.347
A71EV2A-x4319a,1,312.316
A71EV2A-x4320a,1,315.373
A71EV2A-x4321a,1,285.347
A71EV2A-x4322a,1,303.362
A71EV2A-x4324a,1,274.32
A71EV2A-x4331a,1,274.364
A71EV2A-x4333a,1,261.325
A71EV2A-x4334a,1,292.404
A71EV2A-x4336a,1,315.2
A71EV2A-x4341a,1,302.399
A71EV2A-x4342a,1,315.295
A71EV2A-x4343a,1,342.193
A71EV2A-x4344a,1,286.375
A71EV2A-x4346a,1,288.307
A71EV2A-x4350a,1,261.325
A71EV2A-x4351a,1,270.336
A71EV2A-x4365a,1,304.346
A71EV2A-x4368a,1,290.363
A71EV2A-x4372a,1,263.297
A71EV2A-x4373a,1,290.319
A71EV2A-x4374a,1,276.336
A71EV2A-x4380a,1,298.745
A71EV2A-x4381a,1,382.304
A71EV2A-x4386a,1,292.404
A71EV2A-x4388a,1,356.22
A71EV2A-x4390a,1,276.336
A71EV2A-x4402a,1,261.325
A71EV2A-x4403a,1,339.417
A71EV2A-x4406a,1,292.335
A71EV2A-x4409a,1,288.347
A71EV2A-x4415a,1,302.334
A71EV2A-x4416a,1,348.418
A71EV2A-x4418a,1,264.285
A71EV2A-x4420a,1,306.753
A71EV2A-x4421a,1,263.297
A71EV2A-x4423a,1,278.352
A71EV2A-x4426a,1,280.331
A71EV2A-x4429a,1,345.321
A71EV2A-x4431a,1,371.3
A71EV2A-x4445a,1,290.363
A71EV2A-x4447a,1,301.35
A71EV2A-x4449a,1,333.388
A71EV2A-x4451a,1,312.373
A71EV2A-x4456a,1,288.347
A71EV2A-x4461a,1,281.743
A71EV2A-x4463a,1,304.375
A71EV2A-x4464a,1,276.34
A71EV2A-x4467a,1,290.367
A71EV2A-x4472a,1,280.353
A71EV2A-x4476a,1,288.347
A71EV2A-x4490a,1,271.32
A71EV2A-x4494a,1,301.346
A71EV2A-x4496a,1,330.31
A71EV2A-x4509a,1,279.315
A71EV2A-x4510a,1,332.326
A71EV2A-x4514a,1,276.336
A71EV2A-x4516a,1,323.752
A71EV2A-x4519a,1,365.231
A71EV2A-x4524a,1,311.769
A71EV2A-x4528a,1,337.807
A71EV2A-x4537a,1,288.372
A71EV2A-x4538a,1,379.176
A71EV2A-x4540a,1,376.638
A71EV2A-x4544a,1,403.298
A71EV2A-x4547a,1,286.335
A71EV2A-x4554a,1,323.418
A71EV2A-x4559a,1,299.374
A71EV2A-x4583a,1,287.363
A71EV2A-x4596a,1,271.32
A71EV2A-x4606a,1,291.376
A71EV2A-x4608a,1,290.367
A71EV2A-x4611a,1,273.292
A71EV2A-x4644a,1,361.186
A71EV2A-x4650a,1,314.307
A71EV2A-x4654a,1,351.428
A71EV2A-x4656a,1,329.372
A71EV2A-x4661a,1,276.336
A71EV2A-x4669a,1,338.791
A71EV2A-x4670a,1,371.3
A71EV2A-x4673a,1,369.215
A71EV2A-x4674a,1,319.43
A71EV2A-x4675a,1,324.402
A71EV2A-x4684a,1,293.392
A71EV2A-x4689a,1,293.392
A71EV2A-x4694a,1,278.377
A71EV2A-x4695a,1,278.377
A71EV2A-x4703a,1,297.384
A71EV2A-x4710a,1,278.377
A71EV2A-x4711a,1,278.377
A71EV2A-x4712a,1,307.419
A71EV2A-x4724a,1,328.384
A71EV2A-x4727a,1,311.411
A71EV2A-x4735a,1,301.415
A71EV2A-x4739a,1,304.415
A71EV2A-x4742a,1,304.415
A71EV2A-x4745a,1,328.459
A71EV2A-x4746a,1,299.386
A71EV2A-x4748a,1,294.376
A71EV2A-x4751a,1,281.396
A71EV2A-x4752a,1,314.41
A71EV2A-x4753a,1,310.394
A71EV2A-x4771a,1,315.398
A71EV2A-x4774a,1,294.38
A71EV2A-x4777a,1,362.373
A71EV2A-x4778a,1,362.373
A71EV2A-x4791a,1,304.415
A71EV2A-x4806a,1,290.388
A71EV2A-x4809a,1,293.432
A71EV2A-x4812a,1,294.38
A71EV2A-x4824a,1,294.376
A71EV2A-x4826a,1,294.38
A71EV2A-x4827a,1,293.392
A71EV2A-x4829a,1,312.753
A71EV2A-x4836a,1,315.373
A71EV2A-x4839a,1,286.335
A71EV2A-x4840a,1,289.335
A71EV2A-x4843a,1,359.348
A71EV2A-x4845a,1,385.258
A71EV2A-x4846a,1,278.377
A71EV2A-x4847a,1,271.32
A71EV2A-x4851a,1,311.382
A71EV2A-x4855a,1,279.365
A71EV2A-x4856a,1,357.273
A71EV2A-x4877a,1,310.444
A71EV2A-x4880a,1,271.32
A71EV2A-x4882a,1,361.186
A71EV2A-x4883a,1,294.38
A71EV2A-x4885a,1,306.431
A71EV2A-x4894a,1,308.403
A71EV2A-x4895a,1,313.76
A71EV2A-x4899a,1,314.367
A71EV2A-x4908a,1,286.331
A71EV2A-x4914a,1,293.392
A71EV2A-x4918a,1,293.392
A71EV2A-x4926a,1,304.325
A71EV2A-x4934a,1,309.369
A71EV2A-x4935a,1,298.433
A71EV2A-x4943a,1,304.415
A71EV2A-x4947a,1,290.388
A71EV2A-x4949a,1,362.455
A71EV2A-x4959a,1,319.43
A71EV2A-x4963a,1,318.373
A71EV2A-x4967a,1,331.416
A71EV2A-x4974a,1,286.335
A71EV2A-x4977a,1,344.44
A71EV2A-x4979a,1,282.731
A71EV2A-x4986a,1,376.482
A71EV2A-x4992a,1,262.313
A71EV2A-x4994a,1,272.308
A71EV2A-x5015a,1,273.336
A71EV2A-x5016a,1,273.336
A71EV2A-x5022a,1,348.472
A71EV2A-x5028a,1,292.404
A71EV2A-x5036a,1,262.309
A71EV2A-x5039a,1,294.38
A71EV2A-x5052a,1,272.348
A71EV2A-x5065a,1,278.377
A71EV2A-x5073a,1,272.348
A71EV2A-x5079a,1,281.743
A71EV2A-x5081a,1,282.731
A71EV2A-x5082a,1,272.308
A71EV2A-x5090a,1,287.345
A71EV2A-x5091a,1,261.325
A71EV2A-x5104a,1,306.431
A71EV2A-x5106a,1,298.346
A71EV2A-x5151a,1,304.415
A71EV2A-x5171a,1,335.429
A71EV2A-x5177a,1,304.415
A71EV2A-x5182a,1,330.435
A71EV2A-x5203a,1,385.327
A71EV2A-x5210a,1,272.348
A71EV2A-x5212a,1,273.296
A71EV2A-x5213a,1,282.731
A71EV2A-x5219a,1,268.357
A71EV2A-x5221a,1,303.387
A71EV2A-x5222a,1,324.384
A71EV2A-x5226a,1,329.356
A71EV2A-x5231a,1,300.424
A71EV2A-x5247a,1,385.327
A71EV2A-x5249a,1,349.456
A71EV2A-x5255a,1,272.348
A71EV2A-x5261a,1,344.44
A71EV2A-x5262a,1,304.415
A71EV2A-x5276a,1,332.469
A71EV2A-x5277a,1,292.766
A71EV2A-x5278a,1,347.824
A71EV2A-x5283a,1,350.469
A71EV2A-x5288a,1,351.472
A71EV2A-x5289a,1,351.472
A71EV2A-x5317a,1,289.335
A71EV2A-x5339a,1,385.327
A71EV2A-x5359a,1,308.403
A71EV2A-x5366a,1,385.327
A71EV2A-x5381a,1,299.374
A71EV2A-x5383a,1,335.429
A71EV2A-x5387a,1,308.403
A71EV2A-x5388a,1,373.272
A71EV2A-x5389a,1,335.429
A71EV2A-x5393a,1,260.337
A71EV2A-x5394a,1,280.755
A71EV2A-x5398a,1,415.353
A71EV2A-x5402a,1,266.272
A71EV2A-x5403a,1,380.579
A71EV2A-x5409a,1,264.3
A71EV2A-x5427a,1,301.173
A71EV2A-x5431a,1,296.417
A71EV2A-x5448a,1,273.296
A71EV2A-x5449a,1,370.496
A71EV2A-x5452a,1,334.441
A71EV2A-x5460a,1,268.316
A71EV2A-x5461a,1,294.4
A71EV2A-x5462a,1,282.343
A71EV2A-x5466a,1,286.331
A71EV2A-x5475a,1,334.441
A71EV2A-x5479a,1,313.357
A71EV2A-x5482a,1,352.843
A71EV2A-x5488a,1,336.457
A71EV2A-x5489a,1,271.32
A71EV2A-x5494a,1,385.327
A71EV2A-x5497a,1,289.335
A71EV2A-x5509a,1,369.49
A71EV2A-x5512a,1,412.515
A71EV2A-x5525a,1,358.467
A71EV2A-x5526a,1,368.502
A71EV2A-x5533a,1,349.456
A71EV2A-x5539a,1,308.403
A71EV2A-x5544a,1,360.443
A71EV2A-x5550a,1,320.82
A71EV2A-x5556a,1,359.651
A71EV2A-x5559a,1,352.188
A71EV2A-x5570a,1,276.361
A71EV2A-x5572a,1,282.343
A71EV2A-x5576a,1,331.416
A71EV2A-x5581a,1,340.474
A71EV2A-x5584a,1,335.379
A71EV2A-x5594a,1,274.28
A71EV2A-x5598a,1,378.498
A71EV2A-x5599a,1,302.374
A71EV2A-x5604a,1,358.467
A71EV2A-x5635a,1,319.258
A71EV2A-x5665a,1,383.197
A71EV2A-x5666a,1,431.587
A71EV2A-x5673a,1,298.745
A71EV2A-x5676a,1,329.227
A71EV2A-x5687a,1,318.442
A71EV2A-x5699a,1,357.223
A71EV2A-x5705a,1,321.402
A71EV2A-x5721a,1,314.389
A71EV2A-x5727a,1,326.4
A71EV2A-x5728a,1,308.765
A71EV2A-x5744a,1,286.335
A71EV2A-x5747a,1,278.352
A71EV2A-x5753a,1,290.367
A71EV2A-x5758a,1,397.338
A71EV2A-x5764a,1,337.217
A71EV2A-x5766a,1,300.362
A71EV2A-x5777a,1,300.362
A71EV2A-x5779a,1,362.611
A71EV2A-x5788a,1,358.467
A71EV2A-x5793a,1,281.743
A71EV2A-x5798a,1,292.766
A71EV2A-x5802a,1,292.766
A71EV2A-x5808a,1,430.538
A71EV2A-x5819a,1,387.299
A71EV2A-x5822a,1,346.383
A71EV2A-x5824a,1,339.804
A71EV2A-x5830a,1,385.283
A71EV2A-x5833a,1,358.467
A71EV2A-x5836a,1,371.486
A71EV2A-x5850a,1,332.469
A71EV2A-x5854a,1,356.451
A71EV2A-x5857a,1,426.46
A71EV2A-x5864a,1,424.538
A71EV2A-x5868a,1,387.705
A71EV2A-x5877a,1,424.526
A71EV2A-x5879a,1,413.543
A71EV2A-x5884a,1,461.509
A71EV2A-x5891a,1,472.405
A71EV2A-x5894a,1,297.358
A71EV2A-x5898a,1,311.409
A71EV2A-x5949a,1,319.43
A71EV2A-x5992a,1,322.43
A71EV2A-x5995a,1,332.469
A71EV2A-x6021a,1,323.422
A71EV2A-x6025a,1,422.554
A71EV2A-x6027a,1,332.469
A71EV2A-x6028a,1,449.576
A71EV2A-x6032a,1,397.544
A71EV2A-x6035a,1,419.55
A71EV2A-x6714a,1,305.284
A71EV2A-x6726a,1,375.494
A71EV2A-x6730a,1,333.413
A71EV2A-x6736a,1,399.516
A71EV2A-x6738a,1,419.595
A71EV2A-x6739a,1,452.58
A71EV2A-x6746a,1,382.489
A71EV2A-x6769a,1,412.49
A71EV2A-x6776a,1,379.506
A71EV2A-x6778a,1,411.571
A71EV2A-x6791a,1,412.559
A71EV2A-x6794a,1,414.596
A71EV2A-x6797a,1,415.519
A71EV2A-x6802a,1,455.588
A71EV2A-x6808a,1,411.531
A71EV2A-x6816a,1,401.492
A71EV2A-x6818a,1,403.426
A71EV2A-x6819a,1,411.527
A71EV2A-x6821a,1,392.481
A71EV2A-x6827a,1,374.53
A71EV2A-x6832a,1,406.512
A71EV2A-x6838a,1,376.506
A71EV2A-x6841a,1,365.455
A71EV2A-x6844a,1,365.455
A71EV2A-x6847a,1,393.509
A71EV2A-x6851a,1,393.509
A71EV2A-x6853a,1,349.456
A71EV2A-x6856a,1,412.515
A71EV2A-x6895a,1,417.579
A71EV2A-x6914a,1,451.984
A71EV2A-x6920a,1,363.487
A71EV2A-x6925a,1,373.482
A71EV2A-x6932a,1,385.283
A71EV2A-x6934a,1,361.467
A71EV2A-x6938a,1,372.534
A71EV2A-x6944a,1,377.466
A71EV2A-x6945a,1,415.519
A71EV2A-x6948a,1,447.582
A71EV2A-x6955a,1,440.491
A71EV2A-x6973a,1,393.509
A71EV2A-x6980a,1,356.451
A71EV2A-x6991a,1,389.521
A71EV2A-x7002a,1,373.434
A71EV2A-x7008a,1,484.648
A71EV2A-x7011a,1,391.541
A71EV2A-x7015a,1,439.585
A71EV2A-x7018a,1,450.565
A71EV2A-x7021a,1,388.489
A71EV2A-x7024a,1,417.579
A71EV2A-x7025a,1,429.493
A71EV2A-x7026a,1,377.514
A71EV2A-x7031a,1,429.493
A71EV2A-x7032a,1,383.473
A71EV2A-x7035a,1,363.483
A71EV2A-x7038a,1,361.467
A71EV2A-x7043a,1,455.588
A71EV2A-x7044a,1,426.542
A71EV2A-x7046a,1,402.54
A71EV2A-x7050a,1,443.598
A71EV2A-x7056a,1,403.552
A71EV2A-x7070a,1,383.473
A71EV2A-x7071a,1,371.484
A71EV2A-x7093a,1,409.581
A71EV2A-x7095a,1,476.002
A71EV2A-x7096a,1,504.701
A71EV2A-x7101a,1,431.606
A71EV2A-x7127a,1,443.577
A71EV2A-x7130a,1,440.533
A71EV2A-x7132a,1,457.604
A71EV2A-x7135a,1,405.568
A71EV2A-x7147a,1,419.595
A71EV2A-x7151a,1,469.615
A71EV2A-x7154a,1,462.576
A71EV2A-x7161a,1,407.54
A71EV2A-x7167a,1,416.547
A71EV2A-x7169a,1,483.66
A71EV2A-x7170a,1,458.632
A71EV2A-x7172a,1,377.514
A71EV2A-x7175a,1,407.54
A71EV2A-x7176a,1,467.517
A71EV2A-x7184a,1,383.473
A71EV2A-x7190a,1,488.658
A71EV2A-x7238a,1,407.54
A71EV2A-x7246a,1,445.511
A71EV2A-x7247a,1,457.604
A71EV2A-x7250a,1,391.541
A71EV2A-x7251a,1,395.529
A71EV2A-x7254a,1,405.568
A71EV2A-x7256a,1,381.501
A71EV2A-x7257a,1,419.595
A71EV2A-x7259a,1,403.552
A71EV2A-x7260a,1,388.493
A71EV2A-x7261a,1,469.611
A71EV2A-x7263a,1,457.575
A71EV2A-x7284a,1,433.578
A71EV2A-x7287a,1,387.461
A71EV2A-x7297a,1,406.512
A71EV2A-x7301a,1,386.477
A71EV2A-x7307a,1,459.656
A71EV2A-x7309a,1,434.566
A71EV2A-x7316a,1,419.551
A71EV2A-x7317a,1,375.498
A71EV2A-x7318a,1,441.597
A71EV2A-x7321a,1,419.366
A71EV2A-x7323a,1,372.45
A71EV2A-x7333a,1,401.483
A71EV2A-x7334a,1,365.459
A71EV2A-x7338a,1,419.473
A71EV2A-x7339a,1,363.487
A71EV2A-x7350a,1,383.473
A71EV2A-x7353a,1,393.513
A71EV2A-x7359a,1,369.284
A71EV2A-x7368a,1,402.54
A71EV2A-x7369a,1,400.568
A71EV2A-x7379a,1,372.45
A71EV2A-x7410a,1,373.438
A71EV2A-x7420a,1,419.595
A71EV2A-x7424a,1,407.54
A71EV2A-x7427a,1,434.566
A71EV2A-x7430a,1,407.54
A71EV2A-x7432a,1,379.53
A71EV2A-x7433a,1,453.612
A71EV2A-x7436a,1,427.574
A71EV2A-x7442a,1,371.462
A71EV2A-x7445a,1,381.501
A71EV2A-x7446a,1,484.648
A71EV2A-x7448a,1,330.453
A71EV2A-x7459a,1,357.435
A71EV2A-x7461a,1,357.435
A71EV2A-x7465a,1,357.435
A71EV2A-x7475a,1,403.552
A71EV2A-x7491a,1,405.568
A71EV2A-x7501a,1,377.514
A71EV2A-x7510a,1,391.541
A71EV2A-x7515a,1,357.435
A71EV2A-x7533a,1,377.514
A71EV2A-x7545a,1,337.449
A71EV2A-x7558a,1,403.298
A71EV2A-x7560a,1,391.541
A71EV2A-x7570a,1,439.585
A71EV2A-x7576a,1,370.478
A71EV2A-x7580a,1,349.46
A71EV2A-x7589a,1,436.538
A71EV2A-x7597a,1,360.439
A71EV2A-x7608a,1,417.457
A71EV2A-x7613a,1,419.366
A71EV2A-x7622a,1,376.486
A71EV2A-x7631a,1,304.415
ASAP-0004433-002,0,345.786
ASAP-0016595-001,0,355.442
ASAP-0016596-001,0,442.335
ASAP-0016598-001,0,406.482
ASAP-0016599-001,0,262.313
ASAP-0016601-001,0,337.379
ASAP-0016602-001,0,374.444
ASAP-0016604-001,0,347.465
ASAP-0016607-001,0,390.487
ASAP-0016608-001,0,366.49
ASAP-0016610-001,0,378.476
ASAP-0016611-001,0,354.494
ASAP-0016612-001,0,358.438
ASAP-0016613-001,0,356.397
ASAP-0016614-001,0,378.856
ASAP-0016615-001,0,360.454
ASAP-0016617-001,0,379.913
ASAP-0016619-001,0,275.352
ASAP-0016621-001,0,359.47
ASAP-0016622-001,0,392.503
ASAP-0016623-001,0,450.52
ASAP-0016624-001,0,304.346
ASAP-0016625-001,0,362.495
ASAP-0016626-001,0,259.305
ASAP-0016627-001,0,301.371
ASAP-0016629-001,0,258.296
ASAP-0016675-001,0,351.366
ASAP-0016676-001,0,341.238
ASAP-0016679-001,0,316.401
ASAP-0016682-001,0,359.336
ASAP-0016683-001,0,321.367
ASAP-0016687-001,0,386.843
ASAP-0016690-001,0,386.864
ASAP-0016692-001,0,308.288
ASAP-0016694-001,0,363.421
ASAP-0016695-001,0,370.796
ASAP-0016696-001,0,370.409
ASAP-0016697-001,0,287.319
ASAP-0016698-001,0,359.385
ASAP-0016699-001,0,334.807
ASAP-0016700-001,0,383.311
ASAP-0016703-001,0,379.807
ASAP-0016704-001,0,325.359
ASAP-0016708-001,0,364.796
ASAP-0016710-001,0,307.344
ASAP-0016711-001,0,344.806
ASAP-0016712-001,0,327.775
ASAP-0016713-001,0,257.337
ASAP-0016714-001,0,380.217
ASAP-0016715-001,0,377.835
ASAP-0016716-001,0,377.835
ASAP-0016717-001,0,287.354
ASAP-0016718-001,0,291.317
ASAP-0016722-001,0,382.445
ASAP-0016723-001,0,374.333
ASAP-0016724-001,0,307.344
ASAP-0016728-001,0,372.372
ASAP-0016730-001,0,355.394
ASAP-0016731-001,0,341.802
ASAP-0016732-001,0,352.781
ASAP-0016738-001,0,380.897
ASAP-0016739-001,0,355.329
ASAP-0016740-001,0,333.819
ASAP-0016741-001,0,307.272
ASAP-0016743-001,0,296.374
ASAP-0016744-001,0,358.265
ASAP-0016746-001,0,421.516
ASAP-0016946-001,0,373.478
ASAP-0023319,0,257.142
ASAP-0027674-001,0,271.276
ASAP-0027879,0,392.256
ASAP-0027880,0,404.267
ASAP-0027881,0,307.397
ASAP-0027882,0,321.424
ASAP-0027883,0,318.336
ASAP-0027884,0,330.347
ASAP-0027885,0,346.415
ASAP-0027886,0,392.256
ASAP-0027887,0,406.283
ASAP-0027888,0,268.36
ASAP-0027889,0,268.36
ASAP-0027890,0,332.363
ASAP-0027891,0,348.431
ASAP-0027892,0,295.367
ASAP-0027893,0,295.367
ASAP-0027894,0,392.256
ASAP-0027895,0,353.219
ASAP-0027896,0,307.397
ASAP-0027897,0,268.36
ASAP-0027898,0,318.336
ASAP-0027899,0,333.351
ASAP-0027900,0,349.419
ASAP-0027901,0,392.256
ASAP-0027902,0,406.283
ASAP-0027903,0,307.397
ASAP-0027905,0,268.36
ASAP-0027906,0,318.336
ASAP-0027907,0,332.363
ASAP-0027908,0,334.404
ASAP-0027909,0,348.431
ASAP-0027910,0,295.367
ASAP-0027911,0,328.415
ASAP-0027912,0,344.212
ASAP-0027914,0,344.414
ASAP-0027915,0,318.38
ASAP-0027916,0,265.316
ASAP-0027917,0,291.35
ASAP-0027918,0,275.351
ASAP-0027920,0,291.35
ASAP-0027921,0,278.355
ASAP-0029096-001,0,288.294
ASAP-0029098-001,0,285.322
ASAP-0029101-001,0,285.322
ASAP-0029102-001,0,297.402
ASAP-0029111-001,0,283.375
ASAP-0029115-001,0,273.311
ASAP-0029126-001,0,259.284
ASAP-0029145-001,0,273.311
ASAP-0029149-001,0,303.406
ASAP-0029154-001,0,335.329
