Name,is_binder,score
A71EV2A-x3616a,1,4.0714035034
A71EV2A-x3618a,1,4.5574035645
A71EV2A-x3623a,1,3.6522741318
A71EV2A-x3634a,1,2.7491948605
A71EV2A-x3663a,1,4.2508993149
A71EV2A-x3665a,1,4.3280940056
A71EV2A-x3685a,1,4.3787589073
A71EV2A-x3694a,1,4.5074539185
A71EV2A-x3706a,1,3.2353317738
A71EV2A-x3747,0,3.8440554142
A71EV2A-x3748,0,2.6322710514
A71EV2A-x3749,0,1.9604312181
A71EV2A-x3750,0,3.4673016071
A71EV2A-x3751,0,2.0660476685
A71EV2A-x3752,0,3.8088943958
A71EV2A-x3753,0,3.6497747898
A71EV2A-x3754,0,2.9269790649
A71EV2A-x3756,0,2.7209050655
A71EV2A-x3757,0,2.989480257
A71EV2A-x3758,0,3.5341665745
A71EV2A-x3759,0,2.9829037189
A71EV2A-x3760,0,3.4580235481
A71EV2A-x3762,0,2.692305088
A71EV2A-x3763,0,3.744281292
A71EV2A-x3764,0,3.3221092224
A71EV2A-x3765,0,2.974588871
A71EV2A-x3766,0,1.6350775957
A71EV2A-x3767,0,3.6288590431
A71EV2A-x3768,0,4.7686362267
A71EV2A-x3769,0,3.5459840298
A71EV2A-x3770,0,4.419634819
A71EV2A-x3771,0,5.3613786697
A71EV2A-x3772,0,2.1097602844
A71EV2A-x3773,0,4.8170633316
A71EV2A-x3774,0,4.6741552353
A71EV2A-x3775,0,2.3117847443
A71EV2A-x3776,0,1.741541028
A71EV2A-x3777,0,2.9441592693
A71EV2A-x3778,0,3.6136958599
A71EV2A-x3779,0,2.7641105652
A71EV2A-x3781,0,3.3204729557
A71EV2A-x3783,0,3.7081565857
A71EV2A-x3784,0,3.4173750877
A71EV2A-x3785,0,3.1511325836
A71EV2A-x3788,0,3.1612300873
A71EV2A-x3789,0,2.6478180885
A71EV2A-x3790,0,2.0901429653
A71EV2A-x3791,0,3.9468827248
A71EV2A-x3792,0,3.7405979633
A71EV2A-x3793,0,5.5423312187
A71EV2A-x3794,0,3.1234676838
A71EV2A-x3795,0,3.902983427
A71EV2A-x3796,0,3.9736497402
A71EV2A-x3797,0,1.985798955
A71EV2A-x3798,0,2.0372378826
A71EV2A-x3801,0,3.3646216393
A71EV2A-x3802,0,3.141354084
A71EV2A-x3803,0,4.9931797981
A71EV2A-x3804,0,3.756262064
A71EV2A-x3805,0,2.6409592628
A71EV2A-x3806,0,4.7734980583
A71EV2A-x3807,0,4.7547106743
A71EV2A-x3810,0,2.7531323433
A71EV2A-x3811,0,2.4758555889
A71EV2A-x3812,0,4.6354169846
A71EV2A-x3813,0,5.0991969109
A71EV2A-x3814,0,2.3993699551
A71EV2A-x3815,0,2.8599588871
A71EV2A-x3816,0,5.3530197144
A71EV2A-x3817,0,1.5122650862
A71EV2A-x3818,0,3.1868982315
A71EV2A-x3820,0,4.404794693
A71EV2A-x3821,0,1.7091275454
A71EV2A-x3822,0,2.1080927849
A71EV2A-x3823,0,2.1092600822
A71EV2A-x3824,0,3.2135446072
A71EV2A-x3825,0,3.443762064
A71EV2A-x3826,0,2.0105469227
A71EV2A-x3827,0,4.2117857933
A71EV2A-x3829,0,3.3492043018
A71EV2A-x3830,0,1.4555937052
A71EV2A-x3832,0,4.1194086075
A71EV2A-x3833,0,2.2764232159
A71EV2A-x3834,0,3.4084367752
A71EV2A-x3835,0,1.2379505634
A71EV2A-x3836,0,1.848815918
A71EV2A-x3837,0,2.1815710068
A71EV2A-x3838,0,3.1712479591
A71EV2A-x3839,0,1.0195685625
A71EV2A-x3840,0,2.7863531113
A71EV2A-x3841,0,4.1916241646
A71EV2A-x3842,0,3.0892286301
A71EV2A-x3843,0,3.5162565708
A71EV2A-x3844,0,2.9270644188
A71EV2A-x3849a,1,5.0540084839
A71EV2A-x3858a,1,3.9966864586
A71EV2A-x3862a,1,4.1740775108
A71EV2A-x3867a,1,4.2018332481
A71EV2A-x3868a,1,4.874578476
A71EV2A-x3883a,1,4.7473320961
A71EV2A-x3884a,1,5.3593912125
A71EV2A-x3890a,1,4.1379070282
A71EV2A-x3897a,1,3.9126412868
A71EV2A-x3901a,1,3.308675766
A71EV2A-x3908a,1,2.9486529827
A71EV2A-x3936a,1,4.3431768417
A71EV2A-x3937a,1,4.8308196068
A71EV2A-x3939a,1,4.9874973297
A71EV2A-x3940a,1,3.5507307053
A71EV2A-x3942a,1,4.6255540848
A71EV2A-x3944a,1,4.770886898
A71EV2A-x3954a,1,4.4325942993
A71EV2A-x3956a,1,4.7441568375
A71EV2A-x3963a,1,4.2321691513
A71EV2A-x3968a,1,2.4276678562
A71EV2A-x3975a,1,2.4470775127
A71EV2A-x3981a,1,2.8575308323
A71EV2A-x3982a,1,2.4280767441
A71EV2A-x3986a,1,4.4262256622
A71EV2A-x3989a,1,3.9766690731
A71EV2A-x3990a,1,2.5924937725
A71EV2A-x3992a,1,4.173453331
A71EV2A-x3993a,1,4.0019202232
A71EV2A-x4012a,1,4.1408872604
A71EV2A-x4017a,1,4.5133814812
A71EV2A-x4018a,1,4.4101610184
A71EV2A-x4020a,1,4.9424815178
A71EV2A-x4028a,1,3.7248589993
A71EV2A-x4031a,1,2.9803462029
A71EV2A-x4035a,1,4.7561798096
A71EV2A-x4082,0,3.0829153061
A71EV2A-x4088,0,4.4597249031
A71EV2A-x4091,0,2.9089107513
A71EV2A-x4105,0,2.7235414982
A71EV2A-x4106,0,3.3146600723
A71EV2A-x4108,0,2.8058309555
A71EV2A-x4109,0,3.0101370811
A71EV2A-x4112,0,3.3621122837
A71EV2A-x4113,0,3.0801939964
A71EV2A-x4118,0,4.0727496147
A71EV2A-x4126,0,3.5706954002
A71EV2A-x4133,0,3.4404499531
A71EV2A-x4134,0,4.9360971451
A71EV2A-x4141,0,3.8222360611
A71EV2A-x4142,0,3.8149254322
A71EV2A-x4149,0,2.0455317497
A71EV2A-x4154,0,4.3444061279
A71EV2A-x4162,0,2.2863111496
A71EV2A-x4166,0,3.3403961658
A71EV2A-x4168,0,3.8892278671
A71EV2A-x4174,0,3.5883522034
A71EV2A-x4202a,1,4.78997612
A71EV2A-x4203a,1,4.771376133
A71EV2A-x4207a,1,5.1007127762
A71EV2A-x4214a,1,4.0066213608
A71EV2A-x4237a,1,5.2249846458
A71EV2A-x4239a,1,3.4620985985
A71EV2A-x4254a,1,4.1902217865
A71EV2A-x4260a,1,4.4601330757
A71EV2A-x4283a,1,3.7697870731
A71EV2A-x4290a,1,3.8857746124
A71EV2A-x4291a,1,4.7104907036
A71EV2A-x4292a,1,4.4585189819
A71EV2A-x4295a,1,3.1364891529
A71EV2A-x4298a,1,3.871850729
A71EV2A-x4303a,1,3.0951106548
A71EV2A-x4304a,1,3.4274172783
A71EV2A-x4305a,1,4.7403860092
A71EV2A-x4306a,1,4.0608739853
A71EV2A-x4308a,1,3.8291559219
A71EV2A-x4309a,1,2.6770401001
A71EV2A-x4310a,1,2.9820241928
A71EV2A-x4311a,1,4.1066265106
A71EV2A-x4312a,1,4.9536581039
A71EV2A-x4313a,1,5.4904680252
A71EV2A-x4315a,1,4.1145167351
A71EV2A-x4316a,1,3.3376092911
A71EV2A-x4317a,1,5.2183680534
A71EV2A-x4319a,1,4.2150082588
A71EV2A-x4320a,1,3.4312498569
A71EV2A-x4321a,1,4.5187783241
A71EV2A-x4322a,1,4.1243596077
A71EV2A-x4324a,1,5.0249729156
A71EV2A-x4331a,1,3.9432737827
A71EV2A-x4333a,1,4.6007661819
A71EV2A-x4334a,1,3.2177746296
A71EV2A-x4336a,1,3.7297027111
A71EV2A-x4341a,1,4.7659769058
A71EV2A-x4342a,1,5.5712957382
A71EV2A-x4343a,1,5.5441884995
A71EV2A-x4344a,1,3.6935791969
A71EV2A-x4346a,1,3.4440727234
A71EV2A-x4350a,1,4.6852397919
A71EV2A-x4351a,1,6.2351851463
A71EV2A-x4365a,1,3.797119379
A71EV2A-x4368a,1,3.0379464626
A71EV2A-x4372a,1,4.0986413956
A71EV2A-x4373a,1,5.1059560776
A71EV2A-x4374a,1,4.4001693726
A71EV2A-x4380a,1,3.4284896851
A71EV2A-x4381a,1,2.9407303333
A71EV2A-x4386a,1,4.7677984238
A71EV2A-x4388a,1,4.9342617989
A71EV2A-x4390a,1,4.867805481
A71EV2A-x4402a,1,2.5638947487
A71EV2A-x4403a,1,4.8997387886
A71EV2A-x4406a,1,4.7967090607
A71EV2A-x4409a,1,4.9668855667
A71EV2A-x4415a,1,3.2326345444
A71EV2A-x4416a,1,4.2909955978
A71EV2A-x4418a,1,3.9734089375
A71EV2A-x4420a,1,3.968711853
A71EV2A-x4421a,1,4.7319231033
A71EV2A-x4423a,1,1.8493878841
A71EV2A-x4426a,1,2.8600389957
A71EV2A-x4429a,1,3.4558496475
A71EV2A-x4431a,1,5.1988320351
A71EV2A-x4445a,1,4.2556409836
A71EV2A-x4447a,1,3.0080871582
A71EV2A-x4449a,1,2.775190115
A71EV2A-x4451a,1,4.3049893379
A71EV2A-x4456a,1,4.0053653717
A71EV2A-x4461a,1,4.2971329689
A71EV2A-x4463a,1,3.3259301186
A71EV2A-x4464a,1,3.9416513443
A71EV2A-x4467a,1,5.1121411324
A71EV2A-x4472a,1,4.8077831268
A71EV2A-x4476a,1,2.2363529205
A71EV2A-x4490a,1,5.7305417061
A71EV2A-x4494a,1,5.0770964622
A71EV2A-x4496a,1,4.8285679817
A71EV2A-x4509a,1,5.1656713486
A71EV2A-x4510a,1,5.0024991035
A71EV2A-x4514a,1,5.3574099541
A71EV2A-x4516a,1,4.4586572647
A71EV2A-x4519a,1,3.7788002491
A71EV2A-x4524a,1,4.8429574966
A71EV2A-x4528a,1,3.3819816113
A71EV2A-x4537a,1,5.1401472092
A71EV2A-x4538a,1,5.5398039818
A71EV2A-x4540a,1,4.6963062286
A71EV2A-x4544a,1,4.7075014114
A71EV2A-x4547a,1,3.5615205765
A71EV2A-x4554a,1,4.4272904396
A71EV2A-x4559a,1,3.7804784775
A71EV2A-x4583a,1,3.4227247238
A71EV2A-x4596a,1,3.9849317074
A71EV2A-x4606a,1,3.6902182102
A71EV2A-x4608a,1,4.4466938972
A71EV2A-x4611a,1,4.7855958939
A71EV2A-x4644a,1,4.6819257736
A71EV2A-x4650a,1,5.4946017265
A71EV2A-x4654a,1,2.6612465382
A71EV2A-x4656a,1,3.9028961658
A71EV2A-x4661a,1,5.1484475136
A71EV2A-x4669a,1,4.8435344696
A71EV2A-x4670a,1,4.9365487099
A71EV2A-x4673a,1,3.8963575363
A71EV2A-x4674a,1,4.2230219841
A71EV2A-x4675a,1,3.0923008919
A71EV2A-x4684a,1,3.9726428986
A71EV2A-x4689a,1,3.0022964478
A71EV2A-x4694a,1,4.4922003746
A71EV2A-x4695a,1,4.6080741882
A71EV2A-x4703a,1,3.0841445923
A71EV2A-x4710a,1,4.9269585609
A71EV2A-x4711a,1,5.0773553848
A71EV2A-x4712a,1,4.3144421577
A71EV2A-x4724a,1,4.3149251938
A71EV2A-x4727a,1,3.9823806286
A71EV2A-x4735a,1,4.8325490952
A71EV2A-x4739a,1,5.0086317062
A71EV2A-x4742a,1,3.7606582642
A71EV2A-x4745a,1,3.3608481884
A71EV2A-x4746a,1,2.6658837795
A71EV2A-x4748a,1,5.2319540977
A71EV2A-x4751a,1,2.7621438503
A71EV2A-x4752a,1,2.7326731682
A71EV2A-x4753a,1,3.4562461376
A71EV2A-x4771a,1,1.5150049925
A71EV2A-x4774a,1,4.7825126648
A71EV2A-x4777a,1,4.3363728523
A71EV2A-x4778a,1,4.091067791
A71EV2A-x4791a,1,3.4934763908
A71EV2A-x4806a,1,4.0385847092
A71EV2A-x4809a,1,3.5824999809
A71EV2A-x4812a,1,2.6305263042
A71EV2A-x4824a,1,4.8146080971
A71EV2A-x4826a,1,3.6242814064
A71EV2A-x4827a,1,4.6666235924
A71EV2A-x4829a,1,3.8863489628
A71EV2A-x4836a,1,4.1244101524
A71EV2A-x4839a,1,3.84638381
A71EV2A-x4840a,1,4.439786911
A71EV2A-x4843a,1,3.5754663944
A71EV2A-x4845a,1,5.3109078407
A71EV2A-x4846a,1,4.6069331169
A71EV2A-x4847a,1,5.2124080658
A71EV2A-x4851a,1,3.937107563
A71EV2A-x4855a,1,3.9634678364
A71EV2A-x4856a,1,5.5294933319
A71EV2A-x4877a,1,4.7699918747
A71EV2A-x4880a,1,3.9990897179
A71EV2A-x4882a,1,5.0183973312
A71EV2A-x4883a,1,4.4974508286
A71EV2A-x4885a,1,2.9297244549
A71EV2A-x4894a,1,4.3970117569
A71EV2A-x4895a,1,5.0153040886
A71EV2A-x4899a,1,4.2349667549
A71EV2A-x4908a,1,4.2381634712
A71EV2A-x4914a,1,4.0589804649
A71EV2A-x4918a,1,4.743616581
A71EV2A-x4926a,1,4.7233543396
A71EV2A-x4934a,1,4.3784575462
A71EV2A-x4935a,1,4.6012830734
A71EV2A-x4943a,1,3.8059036732
A71EV2A-x4947a,1,5.2701907158
A71EV2A-x4949a,1,2.7662415504
A71EV2A-x4959a,1,4.0728406906
A71EV2A-x4963a,1,2.6220192909
A71EV2A-x4967a,1,3.9112923145
A71EV2A-x4974a,1,3.8896605968
A71EV2A-x4977a,1,3.72316432
A71EV2A-x4979a,1,3.3836169243
A71EV2A-x4986a,1,2.3936884403
A71EV2A-x4992a,1,3.8668913841
A71EV2A-x4994a,1,4.1838779449
A71EV2A-x5015a,1,3.3072326183
A71EV2A-x5016a,1,2.6282746792
A71EV2A-x5022a,1,3.8925538063
A71EV2A-x5028a,1,4.2224559784
A71EV2A-x5036a,1,4.9747710228
A71EV2A-x5039a,1,3.8359615803
A71EV2A-x5052a,1,4.8246984482
A71EV2A-x5065a,1,4.7206878662
A71EV2A-x5073a,1,3.9726314545
A71EV2A-x5079a,1,3.5243782997
A71EV2A-x5081a,1,3.7508296967
A71EV2A-x5082a,1,5.6993174553
A71EV2A-x5090a,1,2.5509722233
A71EV2A-x5091a,1,4.9110684395
A71EV2A-x5104a,1,2.8889446259
A71EV2A-x5106a,1,3.0365171432
A71EV2A-x5151a,1,3.4003725052
A71EV2A-x5171a,1,3.3559126854
A71EV2A-x5177a,1,3.4316773415
A71EV2A-x5182a,1,3.3935773373
A71EV2A-x5203a,1,4.2414069176
A71EV2A-x5210a,1,3.7991883755
A71EV2A-x5212a,1,3.0794296265
A71EV2A-x5213a,1,4.9952325821
A71EV2A-x5219a,1,4.6745724678
A71EV2A-x5221a,1,4.2141032219
A71EV2A-x5222a,1,4.1329965591
A71EV2A-x5226a,1,5.7601380348
A71EV2A-x5231a,1,4.4350514412
A71EV2A-x5247a,1,3.0962786674
A71EV2A-x5249a,1,3.9782400131
A71EV2A-x5255a,1,2.1600897312
A71EV2A-x5261a,1,4.4309258461
A71EV2A-x5262a,1,6.1499609947
A71EV2A-x5276a,1,3.9323005676
A71EV2A-x5277a,1,6.2202348709
A71EV2A-x5278a,1,3.6688916683
A71EV2A-x5283a,1,4.0757904053
A71EV2A-x5288a,1,3.307403326
A71EV2A-x5289a,1,3.8059732914
A71EV2A-x5317a,1,5.2316212654
A71EV2A-x5339a,1,3.2636842728
A71EV2A-x5359a,1,4.9575400352
A71EV2A-x5366a,1,4.8912549019
A71EV2A-x5381a,1,6.0828194618
A71EV2A-x5383a,1,5.8018951416
A71EV2A-x5387a,1,3.7205154896
A71EV2A-x5388a,1,3.5634281635
A71EV2A-x5389a,1,3.8584213257
A71EV2A-x5393a,1,3.5055952072
A71EV2A-x5394a,1,4.669444561
A71EV2A-x5398a,1,3.0222525597
A71EV2A-x5402a,1,4.8820590973
A71EV2A-x5403a,1,2.9451155663
A71EV2A-x5409a,1,5.4666376114
A71EV2A-x5427a,1,3.9502456188
A71EV2A-x5431a,1,4.2671413422
A71EV2A-x5448a,1,3.6995370388
A71EV2A-x5449a,1,4.1693072319
A71EV2A-x5452a,1,3.627989769
A71EV2A-x5460a,1,4.8745355606
A71EV2A-x5461a,1,4.6655135155
A71EV2A-x5462a,1,5.3821663857
A71EV2A-x5466a,1,3.8278183937
A71EV2A-x5475a,1,3.1881637573
A71EV2A-x5479a,1,3.0941386223
A71EV2A-x5482a,1,4.1579537392
A71EV2A-x5488a,1,5.2742934227
A71EV2A-x5489a,1,4.7063727379
A71EV2A-x5494a,1,3.0293850899
A71EV2A-x5497a,1,5.2655768394
A71EV2A-x5509a,1,4.1793246269
A71EV2A-x5512a,1,5.5031542778
A71EV2A-x5525a,1,3.9214787483
A71EV2A-x5526a,1,5.1194067001
A71EV2A-x5533a,1,2.6965978146
A71EV2A-x5539a,1,4.0363378525
A71EV2A-x5544a,1,3.1443934441
A71EV2A-x5550a,1,4.6641492844
A71EV2A-x5556a,1,4.3579335213
A71EV2A-x5559a,1,4.3135428429
A71EV2A-x5570a,1,4.5838832855
A71EV2A-x5572a,1,5.2935209274
A71EV2A-x5576a,1,1.829318285
A71EV2A-x5581a,1,2.2266294956
A71EV2A-x5584a,1,4.2718839645
A71EV2A-x5594a,1,4.0868058205
A71EV2A-x5598a,1,2.9045448303
A71EV2A-x5599a,1,2.7139046192
A71EV2A-x5604a,1,4.9264211655
A71EV2A-x5635a,1,5.3911809921
A71EV2A-x5665a,1,5.1096801758
A71EV2A-x5666a,1,4.3553380966
A71EV2A-x5673a,1,5.346850872
A71EV2A-x5676a,1,4.8252105713
A71EV2A-x5687a,1,4.1113877296
A71EV2A-x5699a,1,6.1628494263
A71EV2A-x5705a,1,3.2801964283
A71EV2A-x5721a,1,3.63899827
A71EV2A-x5727a,1,4.3408098221
A71EV2A-x5728a,1,4.3198690414
A71EV2A-x5744a,1,4.7235517502
A71EV2A-x5747a,1,3.7735738754
A71EV2A-x5753a,1,3.4432928562
A71EV2A-x5758a,1,2.162280798
A71EV2A-x5764a,1,5.895201683
A71EV2A-x5766a,1,3.8132555485
A71EV2A-x5777a,1,4.1344442368
A71EV2A-x5779a,1,4.0263161659
A71EV2A-x5788a,1,3.5394644737
A71EV2A-x5793a,1,4.7273182869
A71EV2A-x5798a,1,5.9295916557
A71EV2A-x5802a,1,5.2777838707
A71EV2A-x5808a,1,2.3164112568
A71EV2A-x5819a,1,3.7608537674
A71EV2A-x5822a,1,3.7006688118
A71EV2A-x5824a,1,5.0108356476
A71EV2A-x5830a,1,2.7960441113
A71EV2A-x5833a,1,2.9113430977
A71EV2A-x5836a,1,4.9601554871
A71EV2A-x5850a,1,4.72914505
A71EV2A-x5854a,1,3.6317169666
A71EV2A-x5857a,1,4.3280992508
A71EV2A-x5864a,1,3.770288229
A71EV2A-x5868a,1,6.5273280144
A71EV2A-x5877a,1,2.6330480576
A71EV2A-x5879a,1,2.0622618198
A71EV2A-x5884a,1,5.6587533951
A71EV2A-x5891a,1,5.0839428902
A71EV2A-x5894a,1,4.2504348755
A71EV2A-x5898a,1,3.6354656219
A71EV2A-x5949a,1,3.2641472816
A71EV2A-x5992a,1,4.8359293938
A71EV2A-x5995a,1,3.8242228031
A71EV2A-x6021a,1,4.4464273453
A71EV2A-x6025a,1,4.9423627853
A71EV2A-x6027a,1,4.3741078377
A71EV2A-x6028a,1,6.4464979172
A71EV2A-x6032a,1,4.0473589897
A71EV2A-x6035a,1,3.9855093956
A71EV2A-x6714a,1,3.8690240383
A71EV2A-x6726a,1,6.1345453262
A71EV2A-x6730a,1,3.7251064777
A71EV2A-x6736a,1,3.8997843266
A71EV2A-x6738a,1,4.8828053474
A71EV2A-x6739a,1,3.226017952
A71EV2A-x6746a,1,3.5090994835
A71EV2A-x6769a,1,4.0477428436
A71EV2A-x6776a,1,5.9411320686
A71EV2A-x6778a,1,5.3976216316
A71EV2A-x6791a,1,4.0667157173
A71EV2A-x6794a,1,5.2996573448
A71EV2A-x6797a,1,3.7867307663
A71EV2A-x6802a,1,1.589050293
A71EV2A-x6808a,1,2.6363153458
A71EV2A-x6816a,1,6.0292625427
A71EV2A-x6818a,1,3.7681150436
A71EV2A-x6819a,1,5.6131391525
A71EV2A-x6821a,1,3.5283715725
A71EV2A-x6827a,1,4.8148708344
A71EV2A-x6832a,1,3.4075365067
A71EV2A-x6838a,1,2.1185166836
A71EV2A-x6841a,1,6.4459428787
A71EV2A-x6844a,1,4.7524223328
A71EV2A-x6847a,1,2.9882125854
A71EV2A-x6851a,1,6.0037193298
A71EV2A-x6853a,1,3.3618443012
A71EV2A-x6856a,1,4.1418375969
A71EV2A-x6895a,1,2.2046489716
A71EV2A-x6914a,1,3.1685345173
A71EV2A-x6920a,1,4.0508899689
A71EV2A-x6925a,1,4.4285964966
A71EV2A-x6932a,1,3.2106375694
A71EV2A-x6934a,1,3.0815429688
A71EV2A-x6938a,1,5.3040866852
A71EV2A-x6944a,1,5.2132849693
A71EV2A-x6945a,1,5.8700742722
A71EV2A-x6948a,1,4.1186161041
A71EV2A-x6955a,1,6.0639061928
A71EV2A-x6973a,1,4.001147747
A71EV2A-x6980a,1,3.5777842999
A71EV2A-x6991a,1,4.6090946198
A71EV2A-x7002a,1,4.8213319778
A71EV2A-x7008a,1,1.5824402571
A71EV2A-x7011a,1,2.5026857853
A71EV2A-x7015a,1,4.1837472916
A71EV2A-x7018a,1,4.767592907
A71EV2A-x7021a,1,6.5509381294
A71EV2A-x7024a,1,3.674423933
A71EV2A-x7025a,1,4.4662456512
A71EV2A-x7026a,1,4.6190767288
A71EV2A-x7031a,1,4.1952595711
A71EV2A-x7032a,1,3.9822876453
A71EV2A-x7035a,1,6.0671906471
A71EV2A-x7038a,1,6.3172578812
A71EV2A-x7043a,1,3.0558800697
A71EV2A-x7044a,1,5.5948519707
A71EV2A-x7046a,1,3.8751335144
A71EV2A-x7050a,1,3.4048013687
A71EV2A-x7056a,1,4.7348179817
A71EV2A-x7070a,1,4.4202823639
A71EV2A-x7071a,1,4.923101902
A71EV2A-x7093a,1,2.9784226418
A71EV2A-x7095a,1,1.7380304337
A71EV2A-x7096a,1,2.7399764061
A71EV2A-x7101a,1,4.6191673279
A71EV2A-x7127a,1,5.376431942
A71EV2A-x7130a,1,2.191849947
A71EV2A-x7132a,1,4.0375356674
A71EV2A-x7135a,1,4.4906964302
A71EV2A-x7147a,1,5.1700954437
A71EV2A-x7151a,1,2.9926087856
A71EV2A-x7154a,1,3.2368359566
A71EV2A-x7161a,1,4.2785954475
A71EV2A-x7167a,1,5.6534233093
A71EV2A-x7169a,1,3.0670638084
A71EV2A-x7170a,1,2.5444161892
A71EV2A-x7172a,1,4.904458046
A71EV2A-x7175a,1,4.5197105408
A71EV2A-x7176a,1,4.2977924347
A71EV2A-x7184a,1,5.7192435265
A71EV2A-x7190a,1,2.257676363
A71EV2A-x7238a,1,4.5309243202
A71EV2A-x7246a,1,2.5357234478
A71EV2A-x7247a,1,4.3802404404
A71EV2A-x7250a,1,4.412232399
A71EV2A-x7251a,1,4.4983711243
A71EV2A-x7254a,1,5.449324131
A71EV2A-x7256a,1,3.7778654099
A71EV2A-x7257a,1,4.4591412544
A71EV2A-x7259a,1,4.918223381
A71EV2A-x7260a,1,5.591843605
A71EV2A-x7261a,1,4.7696084976
A71EV2A-x7263a,1,1.8483482599
A71EV2A-x7284a,1,5.5747318268
A71EV2A-x7287a,1,6.1202645302
A71EV2A-x7297a,1,4.9940552711
A71EV2A-x7301a,1,6.4077277184
A71EV2A-x7307a,1,4.0197925568
A71EV2A-x7309a,1,3.9362926483
A71EV2A-x7316a,1,5.2169599533
A71EV2A-x7317a,1,2.6555633545
A71EV2A-x7318a,1,6.1815071106
A71EV2A-x7321a,1,3.5053596497
A71EV2A-x7323a,1,4.4927954674
A71EV2A-x7333a,1,3.0477478504
A71EV2A-x7334a,1,4.954454422
A71EV2A-x7338a,1,3.9216008186
A71EV2A-x7339a,1,3.8231892586
A71EV2A-x7350a,1,3.9919850826
A71EV2A-x7353a,1,3.1783840656
A71EV2A-x7359a,1,2.7636082172
A71EV2A-x7368a,1,5.5435647964
A71EV2A-x7369a,1,5.1075496674
A71EV2A-x7379a,1,3.9083967209
A71EV2A-x7410a,1,3.4405441284
A71EV2A-x7420a,1,4.7228717804
A71EV2A-x7424a,1,5.0395760536
A71EV2A-x7427a,1,2.344527483
A71EV2A-x7430a,1,4.597178936
A71EV2A-x7432a,1,2.7967896461
A71EV2A-x7433a,1,3.7138736248
A71EV2A-x7436a,1,4.3261451721
A71EV2A-x7442a,1,5.1808485985
A71EV2A-x7445a,1,5.3156108856
A71EV2A-x7446a,1,3.5341870785
A71EV2A-x7448a,1,5.3519921303
A71EV2A-x7459a,1,5.540453434
A71EV2A-x7461a,1,4.1007304192
A71EV2A-x7465a,1,4.372733593
A71EV2A-x7475a,1,5.0959024429
A71EV2A-x7491a,1,4.6212525368
A71EV2A-x7501a,1,4.6983618736
A71EV2A-x7510a,1,4.9803423882
A71EV2A-x7515a,1,2.9976496696
A71EV2A-x7533a,1,4.3661561012
A71EV2A-x7545a,1,5.1552696228
A71EV2A-x7558a,1,3.7757976055
A71EV2A-x7560a,1,5.4787569046
A71EV2A-x7570a,1,3.4920125008
A71EV2A-x7576a,1,5.5491347313
A71EV2A-x7580a,1,3.0488452911
A71EV2A-x7589a,1,1.8941953182
A71EV2A-x7597a,1,5.4010100365
A71EV2A-x7608a,1,3.5688319206
A71EV2A-x7613a,1,3.6765978336
A71EV2A-x7622a,1,2.1338498592
A71EV2A-x7631a,1,4.4503130913
ASAP-0004433-002,0,3.1861019135
