Name,is_binder,score
A71EV2A-x3764,0,5.7959117889
A71EV2A-x3765,0,5.2836937904
A71EV2A-x3766,0,5.2290506363
A71EV2A-x3767,0,5.8801841736
A71EV2A-x3768,0,6.5481610298
A71EV2A-x3769,0,5.4692573547
A71EV2A-x3770,0,5.9532637596
A71EV2A-x3771,0,6.3119721413
A71EV2A-x3772,0,5.5634040833
A71EV2A-x3773,0,5.9906353951
A71EV2A-x3774,0,5.7134137154
A71EV2A-x3775,0,5.6317615509
A71EV2A-x3776,0,4.8341164589
A71EV2A-x3777,0,5.1270184517
A71EV2A-x3778,0,5.5373682976
A71EV2A-x3779,0,5.6007905006
A71EV2A-x3781,0,6.0123353004
A71EV2A-x3783,0,6.0547184944
A71EV2A-x3784,0,5.5651946068
A71EV2A-x3785,0,5.406935215
A71EV2A-x3788,0,5.6306800842
A71EV2A-x3789,0,5.2484374046
A71EV2A-x3790,0,5.2360706329
A71EV2A-x3791,0,5.3429455757
A71EV2A-x3792,0,5.3055949211
A71EV2A-x3793,0,6.0072283745
A71EV2A-x3794,0,5.974673748
A71EV2A-x3795,0,6.0542626381
A71EV2A-x3796,0,5.5376548767
A71EV2A-x3797,0,5.0581412315
A71EV2A-x3798,0,5.0803275108
A71EV2A-x3801,0,5.8366208076
A71EV2A-x3802,0,5.5159945488
A71EV2A-x3803,0,6.3312277794
A71EV2A-x3804,0,5.6180462837
A71EV2A-x3805,0,6.0983738899
A71EV2A-x3806,0,6.0460448265
A71EV2A-x3807,0,6.6360054016
A71EV2A-x3810,0,5.9321799278
A71EV2A-x3811,0,5.230451107
A71EV2A-x3812,0,6.3157963753
A71EV2A-x3813,0,6.5851135254
A71EV2A-x3814,0,4.9890913963
A71EV2A-x3815,0,5.196023941
A71EV2A-x3816,0,6.2936282158
A71EV2A-x3817,0,5.5511245728
A71EV2A-x3818,0,5.1578335762
A71EV2A-x3820,0,6.0958781242
A71EV2A-x3821,0,5.9766135216
A71EV2A-x3822,0,5.9578022957
A71EV2A-x3823,0,6.1624088287
A71EV2A-x3824,0,5.7764105797
A71EV2A-x3825,0,5.4206471443
A71EV2A-x3826,0,4.6642723083
A71EV2A-x3827,0,6.4394011497
A71EV2A-x3829,0,6.325155735
A71EV2A-x3830,0,5.6595077515
A71EV2A-x3832,0,6.0403838158
A71EV2A-x3833,0,5.5643577576
A71EV2A-x3834,0,6.1524944305
A71EV2A-x3835,0,5.0439062119
A71EV2A-x3836,0,5.8069114685
A71EV2A-x3837,0,5.7451033592
A71EV2A-x3838,0,5.4113764763
A71EV2A-x3839,0,5.4066576958
A71EV2A-x3840,0,5.3818454742
A71EV2A-x3841,0,6.2479262352
A71EV2A-x3842,0,6.0125279427
A71EV2A-x3843,0,6.1816082001
A71EV2A-x3844,0,5.7137036324
A71EV2A-x3849a,1,5.6676387787
A71EV2A-x3858a,1,5.4047312737
A71EV2A-x3862a,1,5.1886692047
A71EV2A-x3867a,1,5.6387915611
A71EV2A-x3868a,1,5.4723067284
A71EV2A-x3883a,1,5.2637104988
A71EV2A-x3884a,1,6.318338871
A71EV2A-x3890a,1,5.6383900642
A71EV2A-x3897a,1,5.1836843491
A71EV2A-x3901a,1,5.2894587517
A71EV2A-x3908a,1,6.3244624138
A71EV2A-x3936a,1,5.2445735931
A71EV2A-x3937a,1,5.3381838799
A71EV2A-x3939a,1,5.403087616
A71EV2A-x3940a,1,5.4282803535
A71EV2A-x3942a,1,5.7858257294
A71EV2A-x3944a,1,6.2704930305
A71EV2A-x3954a,1,5.6917271614
A71EV2A-x3956a,1,5.4147429466
A71EV2A-x3963a,1,5.5065994263
A71EV2A-x3968a,1,5.6094326973
A71EV2A-x3975a,1,5.8787741661
A71EV2A-x3981a,1,5.9739937782
A71EV2A-x3982a,1,5.3546442986
A71EV2A-x3986a,1,6.2261805534
A71EV2A-x3989a,1,5.8737711906
A71EV2A-x3990a,1,5.0071644783
A71EV2A-x3992a,1,5.9511985779
A71EV2A-x3993a,1,6.1230182648
A71EV2A-x4012a,1,5.7238554955
A71EV2A-x4017a,1,6.2952079773
A71EV2A-x4018a,1,5.5953698158
A71EV2A-x4020a,1,5.4648780823
A71EV2A-x4028a,1,5.5207238197
A71EV2A-x4031a,1,5.4088840485
A71EV2A-x4035a,1,6.0960617065
A71EV2A-x4082,0,5.849861145
A71EV2A-x4088,0,5.9067215919
A71EV2A-x4091,0,5.9376296997
A71EV2A-x4105,0,5.1938438416
A71EV2A-x4106,0,5.5818114281
A71EV2A-x4108,0,5.5592045784
A71EV2A-x4109,0,5.9692115784
A71EV2A-x4112,0,5.7221417427
A71EV2A-x4113,0,4.9071311951
A71EV2A-x4118,0,5.9038434029
A71EV2A-x4126,0,5.2727971077
A71EV2A-x4133,0,5.9923839569
A71EV2A-x4134,0,6.1472277641
A71EV2A-x4141,0,6.1298880577
A71EV2A-x4142,0,5.9360275269
A71EV2A-x4149,0,5.8482952118
A71EV2A-x4154,0,5.8885827065
A71EV2A-x4162,0,5.5155467987
A71EV2A-x4166,0,5.4242119789
A71EV2A-x4168,0,6.1136889458
A71EV2A-x4174,0,5.1919836998
A71EV2A-x4202a,1,6.2830491066
A71EV2A-x4203a,1,5.7309966087
A71EV2A-x4207a,1,5.6690039635
A71EV2A-x4214a,1,5.4613189697
A71EV2A-x4237a,1,6.5692615509
A71EV2A-x4239a,1,5.7921481133
A71EV2A-x4254a,1,5.8001327515
A71EV2A-x4260a,1,5.8416028023
A71EV2A-x4283a,1,5.3904099464
A71EV2A-x4290a,1,6.0836029053
A71EV2A-x4291a,1,6.1248626709
A71EV2A-x4292a,1,6.1542186737
A71EV2A-x4295a,1,5.2515645027
A71EV2A-x4298a,1,5.4761013985
A71EV2A-x4303a,1,5.902633667
A71EV2A-x4304a,1,5.6826653481
A71EV2A-x4305a,1,6.0909647942
A71EV2A-x4306a,1,5.8403124809
A71EV2A-x4308a,1,5.8344421387
A71EV2A-x4309a,1,5.7902965546
A71EV2A-x4310a,1,5.8150997162
A71EV2A-x4311a,1,5.5339636803
A71EV2A-x4312a,1,5.3881821632
A71EV2A-x4313a,1,5.7834668159
A71EV2A-x4315a,1,5.0753502846
A71EV2A-x4316a,1,5.5369124413
A71EV2A-x4317a,1,5.9643998146
A71EV2A-x4319a,1,5.7939639091
A71EV2A-x4320a,1,6.0501494408
A71EV2A-x4321a,1,5.6745429039
A71EV2A-x4322a,1,5.7302260399
A71EV2A-x4324a,1,5.3367648125
A71EV2A-x4331a,1,5.5963549614
A71EV2A-x4333a,1,5.727619648
A71EV2A-x4334a,1,5.3499703407
A71EV2A-x4336a,1,5.7590756416
A71EV2A-x4341a,1,5.8191037178
A71EV2A-x4342a,1,6.4039440155
A71EV2A-x4343a,1,6.4964580536
A71EV2A-x4344a,1,5.8139266968
A71EV2A-x4346a,1,5.8876843452
A71EV2A-x4350a,1,5.9096736908
A71EV2A-x4351a,1,6.6384310722
A71EV2A-x4365a,1,5.2154631615
A71EV2A-x4368a,1,5.273373127
A71EV2A-x4372a,1,5.5521903038
A71EV2A-x4373a,1,5.6771435738
A71EV2A-x4374a,1,5.3644146919
A71EV2A-x4380a,1,5.5083441734
A71EV2A-x4381a,1,6.0126624107
A71EV2A-x4386a,1,5.5923333168
A71EV2A-x4388a,1,5.9711594582
A71EV2A-x4390a,1,5.4337425232
A71EV2A-x4402a,1,5.3736953735
A71EV2A-x4403a,1,5.9954924583
A71EV2A-x4406a,1,5.6376190186
A71EV2A-x4409a,1,5.7423758507
A71EV2A-x4415a,1,5.7076950073
A71EV2A-x4416a,1,6.0603375435
A71EV2A-x4418a,1,5.4759278297
A71EV2A-x4420a,1,6.0291733742
A71EV2A-x4421a,1,5.3444952965
A71EV2A-x4423a,1,4.4656863213
A71EV2A-x4426a,1,5.8864269257
A71EV2A-x4429a,1,5.761944294
A71EV2A-x4431a,1,6.3336906433
A71EV2A-x4445a,1,5.5304999352
A71EV2A-x4447a,1,5.8083629608
A71EV2A-x4449a,1,5.7190227509
A71EV2A-x4451a,1,6.0577273369
A71EV2A-x4456a,1,5.5053315163
A71EV2A-x4461a,1,5.9010586739
A71EV2A-x4463a,1,5.6015753746
A71EV2A-x4464a,1,5.6897215843
A71EV2A-x4467a,1,5.9278931618
A71EV2A-x4472a,1,5.9584007263
A71EV2A-x4476a,1,4.9546275139
A71EV2A-x4490a,1,6.0841679573
A71EV2A-x4494a,1,5.9735217094
A71EV2A-x4496a,1,5.8297696114
A71EV2A-x4509a,1,6.2835426331
A71EV2A-x4510a,1,6.2927985191
A71EV2A-x4514a,1,5.6032028198
A71EV2A-x4516a,1,6.0694708824
A71EV2A-x4519a,1,6.2652130127
A71EV2A-x4524a,1,6.0944080353
A71EV2A-x4528a,1,5.8618912697
A71EV2A-x4537a,1,5.564394474
A71EV2A-x4538a,1,6.2899570465
A71EV2A-x4540a,1,6.0725440979
A71EV2A-x4544a,1,6.0761470795
A71EV2A-x4547a,1,5.3643870354
A71EV2A-x4554a,1,5.6227283478
A71EV2A-x4559a,1,5.9432635307
A71EV2A-x4583a,1,5.5845713615
A71EV2A-x4596a,1,5.5468959808
A71EV2A-x4606a,1,5.5658779144
A71EV2A-x4608a,1,5.8131308556
A71EV2A-x4611a,1,5.7373809814
A71EV2A-x4644a,1,6.0358710289
A71EV2A-x4650a,1,6.0050163269
A71EV2A-x4654a,1,5.8912940025
A71EV2A-x4656a,1,5.8372960091
A71EV2A-x4661a,1,5.4430370331
A71EV2A-x4669a,1,6.1280808449
A71EV2A-x4670a,1,6.2870869637
A71EV2A-x4673a,1,5.543762207
A71EV2A-x4674a,1,5.9715390205
A71EV2A-x4675a,1,5.3469409943
A71EV2A-x4684a,1,5.4120402336
A71EV2A-x4689a,1,5.8637199402
A71EV2A-x4694a,1,5.4631443024
A71EV2A-x4695a,1,5.4499034882
A71EV2A-x4703a,1,5.707256794
A71EV2A-x4710a,1,5.5114841461
A71EV2A-x4711a,1,5.5423979759
A71EV2A-x4712a,1,5.7567219734
A71EV2A-x4724a,1,5.9102444649
A71EV2A-x4727a,1,5.9650883675
A71EV2A-x4735a,1,6.0635008812
A71EV2A-x4739a,1,5.8484187126
A71EV2A-x4742a,1,5.8776664734
A71EV2A-x4745a,1,4.9356021881
A71EV2A-x4746a,1,4.9813466072
A71EV2A-x4748a,1,5.5153903961
A71EV2A-x4751a,1,4.8534622192
A71EV2A-x4752a,1,5.5355873108
A71EV2A-x4753a,1,5.5597419739
A71EV2A-x4771a,1,5.4461426735
A71EV2A-x4774a,1,5.8815636635
A71EV2A-x4777a,1,5.6427674294
A71EV2A-x4778a,1,5.5965647697
A71EV2A-x4791a,1,5.4012293816
A71EV2A-x4806a,1,5.8067517281
A71EV2A-x4809a,1,5.1311335564
A71EV2A-x4812a,1,5.4984874725
A71EV2A-x4824a,1,5.4461693764
A71EV2A-x4826a,1,5.5444569588
A71EV2A-x4827a,1,5.7292809486
A71EV2A-x4829a,1,5.4040584564
A71EV2A-x4836a,1,5.9197440147
A71EV2A-x4839a,1,4.913643837
A71EV2A-x4840a,1,5.6848425865
A71EV2A-x4843a,1,5.7611079216
A71EV2A-x4845a,1,6.2236466408
A71EV2A-x4846a,1,5.5802764893
A71EV2A-x4847a,1,5.5953731537
A71EV2A-x4851a,1,5.8402614594
A71EV2A-x4855a,1,5.7568717003
A71EV2A-x4856a,1,5.93658638
A71EV2A-x4877a,1,5.5618138313
A71EV2A-x4880a,1,5.6281437874
A71EV2A-x4882a,1,6.141664505
A71EV2A-x4883a,1,5.8019294739
A71EV2A-x4885a,1,5.5868492126
A71EV2A-x4894a,1,5.5337538719
A71EV2A-x4895a,1,6.3899936676
A71EV2A-x4899a,1,5.5176186562
A71EV2A-x4908a,1,5.7486214638
A71EV2A-x4914a,1,5.7872581482
A71EV2A-x4918a,1,5.846206665
A71EV2A-x4926a,1,5.9364089966
A71EV2A-x4934a,1,5.9077014923
A71EV2A-x4935a,1,5.7302131653
A71EV2A-x4943a,1,5.6706624031
A71EV2A-x4947a,1,6.3184752464
A71EV2A-x4949a,1,6.0381832123
A71EV2A-x4959a,1,6.078353405
A71EV2A-x4963a,1,5.3672294617
A71EV2A-x4967a,1,6.1172351837
A71EV2A-x4974a,1,5.1816525459
A71EV2A-x4977a,1,6.0794129372
A71EV2A-x4979a,1,5.5355114937
A71EV2A-x4986a,1,6.0049915314
A71EV2A-x4992a,1,5.3041491508
A71EV2A-x4994a,1,5.9272971153
A71EV2A-x5015a,1,5.6305365562
A71EV2A-x5016a,1,5.2134823799
A71EV2A-x5022a,1,6.2606186867
A71EV2A-x5028a,1,5.7797546387
A71EV2A-x5036a,1,5.2676157951
A71EV2A-x5039a,1,5.8181304932
A71EV2A-x5052a,1,5.5729103088
A71EV2A-x5065a,1,5.4871196747
A71EV2A-x5073a,1,5.6525206566
A71EV2A-x5079a,1,5.4512810707
A71EV2A-x5081a,1,5.6580758095
A71EV2A-x5082a,1,6.0063624382
A71EV2A-x5090a,1,5.3902754784
A71EV2A-x5091a,1,5.6846466064
A71EV2A-x5104a,1,5.3908424377
A71EV2A-x5106a,1,5.7677884102
A71EV2A-x5151a,1,5.2903795242
A71EV2A-x5171a,1,5.8456397057
A71EV2A-x5177a,1,5.7127995491
A71EV2A-x5182a,1,5.8536114693
A71EV2A-x5203a,1,5.8409075737
A71EV2A-x5210a,1,5.6142444611
A71EV2A-x5212a,1,5.4277610779
A71EV2A-x5213a,1,5.7840571404
A71EV2A-x5219a,1,5.4076342583
A71EV2A-x5221a,1,5.7207512856
A71EV2A-x5222a,1,6.1700911522
A71EV2A-x5226a,1,6.3442988396
A71EV2A-x5231a,1,5.417822361
A71EV2A-x5247a,1,5.8030104637
A71EV2A-x5249a,1,5.8867945671
A71EV2A-x5255a,1,4.7396793365
A71EV2A-x5261a,1,6.0828146935
A71EV2A-x5262a,1,6.8111400604
A71EV2A-x5276a,1,5.8659844398
A71EV2A-x5277a,1,6.6047306061
A71EV2A-x5278a,1,5.8422679901
A71EV2A-x5283a,1,6.0016036034
A71EV2A-x5288a,1,5.8839201927
A71EV2A-x5289a,1,6.2302570343
A71EV2A-x5317a,1,5.8989539146
A71EV2A-x5339a,1,5.5884575844
A71EV2A-x5359a,1,5.6404132843
A71EV2A-x5366a,1,6.1747336388
A71EV2A-x5381a,1,6.4775090218
A71EV2A-x5383a,1,6.2215161324
A71EV2A-x5387a,1,5.9400119781
A71EV2A-x5388a,1,5.4941253662
A71EV2A-x5389a,1,5.6708106995
A71EV2A-x5393a,1,5.0941567421
A71EV2A-x5394a,1,5.5973982811
A71EV2A-x5398a,1,5.5553412437
A71EV2A-x5402a,1,5.3299326897
A71EV2A-x5403a,1,6.3425445557
A71EV2A-x5409a,1,6.1052079201
A71EV2A-x5427a,1,5.6912512779
A71EV2A-x5431a,1,5.5444922447
A71EV2A-x5448a,1,5.4596405029
A71EV2A-x5449a,1,6.0787005424
A71EV2A-x5452a,1,5.8015255928
A71EV2A-x5460a,1,5.6446547508
A71EV2A-x5461a,1,6.0280513763
A71EV2A-x5462a,1,6.0009675026
A71EV2A-x5466a,1,5.7556700706
A71EV2A-x5475a,1,5.8483123779
A71EV2A-x5479a,1,5.5998101234
A71EV2A-x5482a,1,5.9262137413
A71EV2A-x5488a,1,5.9513130188
A71EV2A-x5489a,1,5.8242125511
A71EV2A-x5494a,1,5.4097976685
A71EV2A-x5497a,1,5.8754220009
A71EV2A-x5509a,1,6.6583485603
A71EV2A-x5512a,1,6.8604578972
A71EV2A-x5525a,1,6.6973423958
A71EV2A-x5526a,1,6.3910217285
A71EV2A-x5533a,1,5.8493790627
A71EV2A-x5539a,1,5.7235546112
A71EV2A-x5544a,1,6.3839745522
A71EV2A-x5550a,1,6.1224617958
A71EV2A-x5556a,1,6.0641074181
A71EV2A-x5559a,1,6.0448813438
A71EV2A-x5570a,1,5.6026129723
A71EV2A-x5572a,1,6.0776729584
A71EV2A-x5576a,1,5.447157383
A71EV2A-x5581a,1,5.3748373985
A71EV2A-x5584a,1,5.6442089081
A71EV2A-x5594a,1,5.6356291771
A71EV2A-x5598a,1,6.0758805275
A71EV2A-x5599a,1,5.5967202187
A71EV2A-x5604a,1,6.786213398
A71EV2A-x5635a,1,6.0770974159
A71EV2A-x5665a,1,6.5269808769
A71EV2A-x5666a,1,6.5834536552
A71EV2A-x5673a,1,6.0234332085
A71EV2A-x5676a,1,6.2003340721
A71EV2A-x5687a,1,6.0176491737
A71EV2A-x5699a,1,6.3714766502
A71EV2A-x5705a,1,5.593934536
A71EV2A-x5721a,1,5.4017353058
A71EV2A-x5727a,1,5.9933686256
A71EV2A-x5728a,1,5.8303909302
A71EV2A-x5744a,1,6.1939635277
A71EV2A-x5747a,1,5.2738194466
A71EV2A-x5753a,1,5.6221823692
A71EV2A-x5758a,1,5.3502197266
A71EV2A-x5764a,1,6.1483473778
A71EV2A-x5766a,1,5.1659064293
A71EV2A-x5777a,1,6.5173506737
A71EV2A-x5779a,1,5.6574892998
A71EV2A-x5788a,1,6.3089413643
A71EV2A-x5793a,1,5.7182497978
A71EV2A-x5798a,1,6.4557108879
A71EV2A-x5802a,1,6.3276438713
A71EV2A-x5808a,1,6.6458435059
A71EV2A-x5819a,1,5.8993792534
A71EV2A-x5822a,1,5.7149443626
A71EV2A-x5824a,1,6.1880931854
A71EV2A-x5830a,1,5.2905492783
A71EV2A-x5833a,1,6.3274006844
A71EV2A-x5836a,1,6.5324077606
A71EV2A-x5850a,1,6.3069663048
A71EV2A-x5854a,1,5.4375395775
A71EV2A-x5857a,1,6.2254729271
A71EV2A-x5864a,1,6.5809369087
A71EV2A-x5868a,1,6.7797622681
A71EV2A-x5877a,1,6.5531373024
A71EV2A-x5879a,1,6.3243408203
A71EV2A-x5884a,1,7.2404632568
A71EV2A-x5891a,1,6.3049740791
A71EV2A-x5894a,1,6.4793448448
A71EV2A-x5898a,1,6.304461956
A71EV2A-x5949a,1,5.8911819458
A71EV2A-x5992a,1,5.9063153267
A71EV2A-x5995a,1,6.2974457741
A71EV2A-x6021a,1,5.6680145264
A71EV2A-x6025a,1,6.894411087
A71EV2A-x6027a,1,6.2422451973
A71EV2A-x6028a,1,7.3508257866
A71EV2A-x6032a,1,7.0728263855
A71EV2A-x6035a,1,6.9482636452
A71EV2A-x6714a,1,6.1552157402
A71EV2A-x6726a,1,6.7213134766
A71EV2A-x6730a,1,6.3041682243
A71EV2A-x6736a,1,6.7030887604
A71EV2A-x6738a,1,6.9276185036
A71EV2A-x6739a,1,6.8752064705
A71EV2A-x6746a,1,6.2353596687
A71EV2A-x6769a,1,6.8166880608
A71EV2A-x6776a,1,6.675579071
A71EV2A-x6778a,1,6.9610180855
A71EV2A-x6791a,1,6.6035671234
A71EV2A-x6794a,1,6.6630249023
A71EV2A-x6797a,1,5.4043831825
A71EV2A-x6802a,1,6.553381443
A71EV2A-x6808a,1,6.1467261314
A71EV2A-x6816a,1,7.0077571869
A71EV2A-x6818a,1,6.156771183
A71EV2A-x6819a,1,6.8313040733
A71EV2A-x6821a,1,6.2591609955
A71EV2A-x6827a,1,6.3077850342
A71EV2A-x6832a,1,6.4874777794
A71EV2A-x6838a,1,5.9589743614
A71EV2A-x6841a,1,6.5803723335
A71EV2A-x6844a,1,6.2975153923
A71EV2A-x6847a,1,5.8852801323
A71EV2A-x6851a,1,6.7155928612
A71EV2A-x6853a,1,5.7504639626
A71EV2A-x6856a,1,6.6247291565
A71EV2A-x6895a,1,6.6603813171
A71EV2A-x6914a,1,6.7464547157
A71EV2A-x6920a,1,5.9393181801
A71EV2A-x6925a,1,6.6091446877
A71EV2A-x6932a,1,5.5792584419
A71EV2A-x6934a,1,5.8808169365
A71EV2A-x6938a,1,6.6444950104
A71EV2A-x6944a,1,6.3970489502
A71EV2A-x6945a,1,6.8317489624
A71EV2A-x6948a,1,6.7814311981
A71EV2A-x6955a,1,7.1748199463
A71EV2A-x6973a,1,6.171749115
A71EV2A-x6980a,1,5.3148593903
A71EV2A-x6991a,1,6.010061264
A71EV2A-x7002a,1,6.3148670197
A71EV2A-x7008a,1,6.2489304543
A71EV2A-x7011a,1,6.0964035988
A71EV2A-x7015a,1,6.7553534508
A71EV2A-x7018a,1,6.6476502419
A71EV2A-x7021a,1,7.119492054
A71EV2A-x7024a,1,6.3861260414
A71EV2A-x7025a,1,6.6221199036
A71EV2A-x7026a,1,6.764231205
A71EV2A-x7031a,1,6.5733408928
A71EV2A-x7032a,1,6.2935919762
A71EV2A-x7035a,1,6.5077514648
A71EV2A-x7038a,1,6.7309002876
A71EV2A-x7043a,1,6.9567084312
A71EV2A-x7044a,1,7.1658520699
A71EV2A-x7046a,1,6.0194582939
A71EV2A-x7050a,1,7.1668572426
A71EV2A-x7056a,1,6.5250992775
A71EV2A-x7070a,1,6.2631201744
A71EV2A-x7071a,1,5.9769020081
A71EV2A-x7093a,1,6.3323607445
A71EV2A-x7095a,1,6.2418212891
A71EV2A-x7096a,1,6.9055018425
A71EV2A-x7101a,1,6.9633293152
A71EV2A-x7127a,1,6.9624671936
A71EV2A-x7130a,1,6.8915200233
A71EV2A-x7132a,1,6.678999424
A71EV2A-x7135a,1,6.7320079803
A71EV2A-x7147a,1,6.6472029686
A71EV2A-x7151a,1,7.0674233437
A71EV2A-x7154a,1,6.4961776733
A71EV2A-x7161a,1,6.3852295876
A71EV2A-x7167a,1,7.1767997742
A71EV2A-x7169a,1,6.5063323975
A71EV2A-x7170a,1,7.094851017
A71EV2A-x7172a,1,6.6766662598
A71EV2A-x7175a,1,6.6014561653
A71EV2A-x7176a,1,6.9108319283
A71EV2A-x7184a,1,6.8360724449
A71EV2A-x7190a,1,6.8118262291
A71EV2A-x7238a,1,6.3211174011
A71EV2A-x7246a,1,6.5744338036
A71EV2A-x7247a,1,6.7973632812
A71EV2A-x7250a,1,6.4459300041
A71EV2A-x7251a,1,6.3702998161
A71EV2A-x7254a,1,6.7602210045
A71EV2A-x7256a,1,6.6005978584
A71EV2A-x7257a,1,6.6413960457
A71EV2A-x7259a,1,6.7063612938
A71EV2A-x7260a,1,6.5614724159
A71EV2A-x7261a,1,6.8362116814
A71EV2A-x7263a,1,6.4627308846
A71EV2A-x7284a,1,6.6637787819
A71EV2A-x7287a,1,6.9838728905
A71EV2A-x7297a,1,6.7401766777
A71EV2A-x7301a,1,6.8660883904
A71EV2A-x7307a,1,6.915705204
A71EV2A-x7309a,1,6.8010878563
A71EV2A-x7316a,1,6.7347550392
A71EV2A-x7317a,1,6.3078083992
A71EV2A-x7318a,1,6.878862381
A71EV2A-x7321a,1,5.8412156105
A71EV2A-x7323a,1,6.5954232216
A71EV2A-x7333a,1,6.5144906044
A71EV2A-x7334a,1,6.0251197815
A71EV2A-x7338a,1,6.6008448601
A71EV2A-x7339a,1,6.3626847267
A71EV2A-x7350a,1,6.2580165863
A71EV2A-x7353a,1,6.2882761955
A71EV2A-x7359a,1,5.5182127953
A71EV2A-x7368a,1,6.5401802063
A71EV2A-x7369a,1,6.4474902153
A71EV2A-x7379a,1,6.3552074432
A71EV2A-x7410a,1,6.3136425018
A71EV2A-x7420a,1,6.7462768555
A71EV2A-x7424a,1,6.4855895042
A71EV2A-x7427a,1,6.2390861511
A71EV2A-x7430a,1,6.23427248
A71EV2A-x7432a,1,6.1131286621
A71EV2A-x7433a,1,6.6955142021
A71EV2A-x7436a,1,6.6184744835
A71EV2A-x7442a,1,6.3809885979
A71EV2A-x7445a,1,6.5767674446
A71EV2A-x7446a,1,6.6514286995
A71EV2A-x7448a,1,6.3221473694
A71EV2A-x7459a,1,6.3729515076
A71EV2A-x7461a,1,6.1572818756
A71EV2A-x7465a,1,6.0888600349
A71EV2A-x7475a,1,6.4712181091
A71EV2A-x7491a,1,6.560043335
A71EV2A-x7501a,1,6.5210571289
A71EV2A-x7510a,1,6.5314393044
A71EV2A-x7515a,1,5.6965327263
A71EV2A-x7533a,1,6.5149703026
A71EV2A-x7545a,1,6.3992419243
A71EV2A-x7558a,1,6.0057659149
A71EV2A-x7560a,1,6.5698242188
A71EV2A-x7570a,1,6.6703972816
A71EV2A-x7576a,1,6.8447651863
A71EV2A-x7580a,1,5.5676198006
A71EV2A-x7589a,1,6.0604572296
A71EV2A-x7597a,1,6.4540405273
A71EV2A-x7608a,1,6.2137923241
A71EV2A-x7613a,1,5.3389544487
A71EV2A-x7622a,1,5.6443195343
A71EV2A-x7631a,1,5.8043065071
